FTR_CDE,FTR_IDN,CNT_NUM,SYS_CHK,STD_HOL,STD_VEL,PIP_LBL,IST_YMD,MOP_CDE,STD_DIP,BYC_LEN,JHT_CDE,LOW_DEP,HGH_DEP,AVG_DEP,IQT_CDE,HJD_CDE,BJD_CDE,SHT_NUM,MNG_CDE,SAA_CDE,MOD_CDE,A_MOD_CDE,B_MOD_CDE,SHAPE_LEN
SA001,304943,WT2021080329,1,0.00,0.00,1991/DCIP/Ø100/L47.0/D0.6,19910101,MOP001,100.0,47.03,JHT002,0.60000002,0.69999999,0.63999999,IQT001,5011056000,5011010600,336071164,6500000,SAA004,,,,47.03123907900
SA001,304957,WT2021080329,1,0.00,0.00,1900/CIP/Ø100/L0.3/D1.0,19000101,MOP010,100.0,0.33,JHT002,1.0,1.0,1.0,IQT001,5011056000,5011010600,336071174,6500000,SAA004,,,,0.33399550895
SA001,304970,WT2021080329,1,0.00,0.00,1997/DCIP/Ø80/L112.3/D0.9,19970101,MOP001,80.0,112.28,JHT002,0.60000002,1.20000005,0.86000001,IQT001,5011056000,5011010600,336071174,6500000,SAA004,,,,112.28301675100
SA001,304972,WT2021080329,1,0.00,0.00,1997/DCIP/Ø100/L5.6/D1.0,19970101,MOP001,100.0,5.62,JHT002,0.89999998,1.10000002,1.02999997,IQT001,5011056000,5011010600,336071174,6500000,SAA004,,,,5.62075489377
SA001,304980,WT2021080329,1,0.00,0.00,1900/DCIP/Ø150/L0.4/D0.8,19000101,MOP001,150.0,0.36,JHT002,0.80000001,0.80000001,0.80000001,IQT001,5011056000,5011010600,336071174,6500000,SAA004,,,,0.35945097023
SA001,304987,WT2021080329,1,0.00,0.00,1994/DCIP/Ø150/L0.6/D1.3,19940101,MOP001,150.0,0.61,JHT002,1.29999995,1.29999995,1.29999995,IQT001,5011056000,5011010600,336071174,6500000,SAA004,,,,0.60523136072
SA001,304990,WT2021080329,1,0.00,0.00,1900/DCIP/Ø150/L24.3/D0.7,19000101,MOP001,150.0,24.25,JHT002,0.69999999,0.80000001,0.73000002,IQT001,5011056000,5011010600,336071174,6500000,SAA004,,,,24.25483227500
SA001,304991,WT2021080329,1,0.00,0.00,1900/DCIP/Ø150/L26.7/D1.0,19000101,MOP001,150.0,26.67,JHT002,0.69999999,1.29999995,1.02999997,IQT001,5011056000,5011010600,336071174,6500000,SAA004,,,,26.66609932940
SA001,305003,WT2021080329,1,0.00,0.00,1988/DCIP/Ø80/L0.3/D1.3,19880101,MOP001,80.0,0.29,JHT002,1.29999995,1.29999995,1.29999995,IQT001,5011056000,5011010600,336071165,6500000,SAA004,,,,0.28706793621
SA001,31123,,1,0.00,0.00,1997/DCIP/Ø100/L3.6/D0.5,19971211,MOP001,100.0,3.51,JHT002,0.5,0.5,0.5,IQT001,5011051000,5011010100,336071165,6500000,SAA004,,,,3.51414365387
SA001,701492,WT2020080179,1,0.00,0.00,1999/DCIP/Ø80/L2.6/D1.0,19990101,MOP001,80.0,2.59,JHT002,1.0,1.0,1.0,IQT001,5011051000,5011010100,336071175,6500000,SAA004,,,,2.58760331581
SA001,701495,WT2020080179,1,0.00,0.00,1999/DCIP/Ø100/L12.5/D1.1,19990101,MOP001,100.0,12.47,JHT002,1.0,1.20000005,1.10000002,IQT001,5011051000,5011010100,336071175,6500000,SAA004,,,,12.46656204480
SA001,701504,WT2020080179,1,0.00,0.00,1983/DCIP/Ø150/L20.5/D1.0,19830101,MOP001,150.0,20.52,JHT002,0.80000001,1.20000005,1.0,IQT001,5011051000,5011010100,336071175,6500000,SAA004,,,,20.52479327380
SA001,701922,WT2020080179,1,0.00,0.00,1998/HI-3P/Ø80/L68.2/D,19980520,MOP032,80.0,68.17,JHT904,0.0,0.0,0.0,IQT002,5011051000,5011010100,336071175,6500000,SAA004,,,,68.17062228780
SA001,701924,WT2020080179,1,0.00,0.00,1998/HI-3P/Ø80/L37.3/D,19980520,MOP032,80.0,37.31,JHT904,0.0,0.0,0.0,IQT002,5011051000,5011010100,336071175,6500000,SAA004,,,,37.30513953970
SA001,702848,0,1,0.00,0.00,1992/DCIP/Ø400/L9.9/D,19920101,MOP001,400.0,4.95,JHT002,0.0,0.0,0.0,IQT904,5011056000,5011010600,336071174,6500000,SAA004,,,,4.94591212792
SA001,304305,WT2021080329,1,0.00,0.00,1997/DCIP/Ø80/L0.3/D0.8,19970101,MOP001,80.0,0.27,JHT002,0.80000001,0.80000001,0.80000001,IQT001,5011056000,5011010600,336071175,6500000,SAA004,,,,0.26973870690
SA001,304317,WT2021080329,1,0.00,0.00,1997/DCIP/Ø100/L78.8/D0.8,19970101,MOP001,100.0,78.8,JHT002,0.69999999,1.0,0.75999999,IQT001,5011056000,5011010600,336071175,6500000,SAA004,,,,78.80329702190
SA001,304342,WT2021080329,1,0.00,0.00,1997/DCIP/Ø150/L69.8/D,19970101,MOP001,150.0,69.77,JHT002,0.0,0.0,0.0,IQT904,5011051000,5011010100,336071175,6500000,SAA908,,,,69.76574776080
SA001,304351,WT2021080329,1,0.00,0.00,1900/DCIP/Ø80/L39.4/D0.9,19000101,MOP001,80.0,39.42,JHT002,0.80000001,0.89999998,0.86000001,IQT001,5011056000,5011010600,336071175,6500000,SAA004,,,,39.41948428560
SA001,304359,WT2021080329,1,0.00,0.00,1997/DCIP/Ø150/L39.3/D0.9,19970101,MOP001,150.0,39.29,JHT002,0.80000001,0.89999998,0.86000001,IQT001,5011051000,5011010100,336071175,6500000,SAA004,,,,39.29438534690
SA001,304369,WT2021080329,1,0.00,0.00,2003/HI-3P/Ø80/L0.9/D,20030101,MOP032,80.0,0.94,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071175,6500000,SAA913,,,,0.94028435061
SA001,304410,WT2021080329,1,0.00,0.00,1997/DCIP/Ø80/L9.3/D,19970101,MOP001,80.0,9.32,JHT002,0.0,0.0,0.0,IQT904,5011056000,5011010600,336071175,6500000,SAA908,,,,9.32172782536
SA001,304414,WT2021080329,1,0.00,0.00,1997/DCIP/Ø100/L2.5/D,19970101,MOP001,100.0,2.53,JHT002,0.0,0.0,0.0,IQT904,5011056000,5011010600,336071175,6500000,SAA908,,,,2.53343064243
SA001,304436,WT2021080329,1,0.00,0.00,1997/DCIP/Ø80/L13.8/D,19970101,MOP001,80.0,13.76,JHT002,0.0,0.0,0.0,IQT904,5011056000,5011010600,336071165,6500000,SAA908,,,,13.76318012460
SA001,304485,WT2021080329,1,0.00,0.00,1996/HI-3P/Ø50/L0.2/D1.0,19960101,MOP032,50.0,0.21,JHT904,1.0,1.0,1.0,IQT001,5011056000,5011010600,336071174,6500000,SAA004,,,,0.21035446275
SA001,304488,WT2021080329,1,0.00,0.00,2002/HI-3P/Ø50/L102.6/D,20020101,MOP032,50.0,102.64,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071164,6500000,SAA908,,,,102.63502902600
SA001,304494,WT2021080329,1,0.00,0.00,2012/HI-3P/Ø80/L292.5/D,20120101,MOP032,80.0,292.5,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071165,6500000,SAA908,,,,292.49868949800
SA001,304497,WT2021080329,1,0.00,0.00,1999/HI-3P/Ø80/L63.7/D,19990101,MOP032,80.0,63.72,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071165,6500000,SAA908,,,,63.72425024530
SA001,304521,WT2021080329,1,0.00,0.00,2003/HI-3P/Ø80/L0.2/D,20030101,MOP032,80.0,0.17,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071174,6500000,SAA908,,,,0.16879529022
SA001,304532,WT2021080329,1,0.00,0.00,2002/HI-3P/Ø50/L87.5/D,20020101,MOP032,50.0,87.54,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071174,6500000,SAA908,,,,87.53931178630
SA001,304666,WT2021080329,1,0.00,0.00,2002/HI-3P/Ø50/L0.7/D0.8,20020101,MOP032,50.0,0.73,JHT904,0.80000001,0.80000001,0.80000001,IQT001,5011056000,5011010600,336071165,6500000,SAA004,,,,0.72646610382
SA001,304669,WT2021080329,1,0.00,0.00,2001/HI-3P/Ø50/L0.4/D,20010101,MOP032,50.0,0.36,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071165,6500000,SAA908,,,,0.35775712432
SA001,304676,WT2021080329,1,0.00,0.00,1998/HI-3P/Ø50/L0.4/D,19980101,MOP032,50.0,0.37,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071165,6500000,SAA908,,,,0.37386742303
SA001,304707,WT2021080329,1,0.00,0.00,2002/HI-3P/Ø50/L1.9/D,20020101,MOP032,50.0,1.93,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071164,6500000,SAA908,,,,1.92516198981
SA001,304712,WT2021080329,1,0.00,0.00,2003/HI-3P/Ø50/L1.4/D,20030101,MOP032,50.0,1.38,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071164,6500000,SAA908,,,,1.37682211632
SA001,304714,WT2021080329,1,0.00,0.00,1997/HI-3P/Ø50/L2.2/D,19970101,MOP032,50.0,2.21,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071164,6500000,SAA908,,,,2.20778974089
SA001,304716,WT2021080329,1,0.00,0.00,2002/HI-3P/Ø50/L58.4/D,20020101,MOP032,50.0,58.44,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071164,6500000,SAA908,,,,58.43500292400
SA001,304728,WT2021080329,1,0.00,0.00,2002/HI-3P/Ø50/L3.5/D,20020101,MOP032,50.0,3.54,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071164,6500000,SAA908,,,,3.54220409632
SA001,304731,WT2021080329,1,0.00,0.00,2002/HI-3P/Ø80/L0.9/D,20020101,MOP032,80.0,0.85,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071164,6500000,SAA908,,,,0.85455394798
SA001,304735,WT2021080329,1,0.00,0.00,2002/HI-3P/Ø50/L1.0/D,20020101,MOP032,50.0,1.0,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071164,6500000,SAA908,,,,0.99999406498
SA001,304764,WT2021080329,1,0.00,0.00,2003/HI-3P/Ø80/L64.0/D,20030101,MOP032,80.0,64.04,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071164,6500000,SAA908,,,,64.03869804600
SA001,304767,WT2021080329,1,0.00,0.00,2003/HI-3P/Ø80/L11.0/D,20030101,MOP032,80.0,11.02,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071164,6500000,SAA908,,,,11.01737397830
SA001,304768,WT2021080329,1,0.00,0.00,2003/HI-3P/Ø80/L7.2/D,20030101,MOP032,80.0,7.24,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071174,6500000,SAA908,,,,7.23998563811
SA001,304781,WT2021080329,1,0.00,0.00,1998/HI-3P/Ø50/L5.8/D,19980101,MOP032,50.0,5.78,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071165,6500000,SAA908,,,,5.77913368075
SA001,304790,WT2021080329,1,0.00,0.00,2003/HI-3P/Ø80/L23.7/D,20030101,MOP032,80.0,23.66,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071164,6500000,SAA908,,,,23.66225936250
SA001,304796,WT2021080329,1,0.00,0.00,2003/HI-3P/Ø80/L12.2/D,20030101,MOP032,80.0,12.19,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071164,6500000,SAA908,,,,12.18989597040
SA001,304899,WT2021080329,1,0.00,0.00,1997/DCIP/Ø80/L0.6/D0.8,19970101,MOP001,80.0,0.58,JHT002,0.80000001,0.80000001,0.80000001,IQT001,5011056000,5011010600,336071175,6500000,SAA004,,,,0.57986377711
SA001,304917,WT2021080329,1,0.00,0.00,1900/DCIP/Ø200/L6.0/D0.8,19000101,MOP001,200.0,6.0,JHT002,0.80000001,0.80000001,0.80000001,IQT001,5011056000,5011010600,336071174,6500000,SAA004,,,,6.00478126720
SA001,304922,WT2021080329,1,0.00,0.00,1993/DCIP/Ø150/L2.2/D0.8,19930101,MOP001,150.0,2.22,JHT002,0.80000001,0.80000001,0.80000001,IQT001,5011056000,5011010600,336071175,6500000,SAA004,,,,2.22012240280
SA001,304927,WT2021080329,1,0.00,0.00,1988/DCIP/Ø80/L60.8/D0.9,19880101,MOP001,80.0,60.8,JHT002,0.80000001,1.0,0.87,IQT001,5011056000,5011010600,336071165,6500000,SAA004,,,,60.79861566280
SA001,304940,WT2021080329,1,0.00,0.00,1991/DCIP/Ø100/L0.4/D0.6,19910101,MOP001,100.0,0.38,JHT002,0.60000002,0.60000002,0.60000002,IQT001,5011056000,5011010600,336071164,6500000,SAA004,,,,0.38496233582
SA001,304946,WT2021080329,1,0.00,0.00,1900/DCIP/Ø100/L7.3/D1.0,19000101,MOP001,100.0,7.27,JHT002,1.0,1.0,1.0,IQT001,5011056000,5011010600,336071164,6500000,SAA004,,,,7.27160422465
SA001,304951,WT2021080329,1,0.00,0.00,1993/DCIP/Ø150/L82.5/D0.9,19930101,MOP001,150.0,82.54,JHT002,0.69999999,1.0,0.85000002,IQT001,5011056000,5011010600,336071175,6500000,SAA004,,,,82.54267595740
SA001,304961,WT2021080329,1,0.00,0.00,1997/SP/Ø65/L0.3/D0.9,19970101,MOP002,65.0,0.25,JHT903,0.89999998,0.89999998,0.89999998,IQT001,5011056000,5011010600,336071164,6500000,SAA004,,,,0.24648326515
SA001,304976,WT2021080329,1,0.00,0.00,1997/DCIP/Ø80/L6.4/D0.7,19970101,MOP001,80.0,6.37,JHT002,0.69999999,0.80000001,0.73000002,IQT001,5011056000,5011010600,336071174,6500000,SAA004,,,,6.37310655014
SA001,304979,WT2021080329,1,0.00,0.00,1997/DCIP/Ø100/L6.8/D0.9,19970101,MOP001,100.0,6.82,JHT002,0.89999998,0.89999998,0.89999998,IQT001,5011056000,5011010600,336071174,6500000,SAA004,,,,6.81970475901
SA001,304982,WT2021080329,1,0.00,0.00,1994/DCIP/Ø150/L11.7/D1.3,19940101,MOP001,150.0,11.7,JHT002,1.29999995,1.29999995,1.29999995,IQT001,5011056000,5011010600,336071174,6500000,SAA004,,,,11.69984306020
SA001,304985,WT2021080329,1,0.00,0.00,1994/DCIP/Ø150/L0.4/D1.3,19940101,MOP001,150.0,0.39,JHT002,1.29999995,1.29999995,1.29999995,IQT001,5011056000,5011010600,336071174,6500000,SAA004,,,,0.39080046059
SA001,305000,WT2021080329,1,0.00,0.00,1988/DCIP/Ø80/L0.3/D0.9,19880101,MOP001,80.0,0.31,JHT002,0.89999998,0.89999998,0.89999998,IQT001,5011056000,5011010600,336071165,6500000,SAA004,,,,0.30996774026
SA001,305001,WT2021080329,1,0.00,0.00,1988/DCIP/Ø80/L3.4/D0.9,19880101,MOP001,80.0,3.43,JHT002,0.89999998,0.89999998,0.89999998,IQT001,5011056000,5011010600,336071165,6500000,SAA004,,,,3.42712307402
SA001,21495,,1,0.00,0.00,1997/HI-3P/Ø80/L5.9/D0.6,19971211,MOP032,80.0,5.94,JHT904,0.6,0.6,0.6,IQT001,5011051000,5011010100,336071165,6500000,SAA004,,,,5.93541910904
SA001,2574,0,1,0.00,0.00,1900/DCIP/Ø80/L25.8/D,19000101,MOP001,80.0,25.8,JHT002,0.0,0.0,0.0,IQT904,5011059000,5011010700,336071165,6500000,SAA004,,,,25.79776753910
SA001,18814,19971211001,1,0.00,0.00,1997/DCIP/Ø150/L5.1/D,19971211,MOP001,150.0,5.1,JHT002,0.0,0.0,0.0,IQT904,5011051000,5011010100,336071165,6500000,SAA004,,,,5.10077487858
SA001,701489,WT2020080179,1,0.00,0.00,1999/DCIP/Ø100/L11.6/D0.8,19990101,MOP001,100.0,11.59,JHT002,0.80000001,0.80000001,0.80000001,IQT001,5011051000,5011010100,336071175,6500000,SAA004,,,,11.58900766920
SA001,304333,WT2021080329,1,0.00,0.00,1997/DCIP/Ø80/L0.3/D0.7,19970101,MOP001,80.0,0.25,JHT002,0.69999999,0.69999999,0.69999999,IQT001,5011051000,5011010100,336071175,6500000,SAA004,,,,0.25054540507
SA001,304334,WT2021080329,1,0.00,0.00,1997/DCIP/Ø80/L0.3/D0.7,19970101,MOP001,80.0,0.28,JHT002,0.69999999,0.69999999,0.69999999,IQT001,5011051000,5011010100,336071175,6500000,SAA004,,,,0.28441694746
SA001,304335,WT2021080329,1,0.00,0.00,1997/DCIP/Ø80/L5.6/D0.8,19970101,MOP001,80.0,5.58,JHT002,0.69999999,0.89999998,0.80000001,IQT001,5011051000,5011010100,336071175,6500000,SAA004,,,,5.57500665682
SA001,304389,WT2021080329,1,0.00,0.00,1900/SP/Ø65/L26.7/D0.8,19000101,MOP002,65.0,26.73,JHT903,0.69999999,0.89999998,0.81999999,IQT001,5011056000,5011010600,336071174,6500000,SAA004,,,,26.72522212340
SA001,304390,WT2021080329,1,0.00,0.00,1997/DCIP/Ø80/L27.8/D,19970101,MOP001,80.0,27.77,JHT002,0.0,0.0,0.0,IQT904,5011056000,5011010600,336071165,6500000,SAA908,,,,27.77083696840
SA001,304401,WT2021080329,1,0.00,0.00,1997/DCIP/Ø80/L26.2/D0.7,19970101,MOP001,80.0,26.21,JHT002,0.69999999,0.69999999,0.69999999,IQT001,5011059000,5011010700,336071165,6500000,SAA004,,,,26.20943286420
SA001,304404,WT2021080329,1,0.00,0.00,2002/HI-3P/Ø80/L2.4/D,20020101,MOP032,80.0,2.4,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071164,6500000,SAA908,,,,2.39530965848
SA001,304435,WT2021080329,1,0.00,0.00,1997/DCIP/Ø80/L1.0/D,19970101,MOP001,80.0,1.0,JHT002,0.0,0.0,0.0,IQT904,5011056000,5011010600,336071165,6500000,SAA908,,,,1.00002950456
SA001,304441,WT2021080329,1,0.00,0.00,1988/DCIP/Ø80/L1.4/D,19880101,MOP001,80.0,1.43,JHT002,0.0,0.0,0.0,IQT904,5011056000,5011010600,336071165,6500000,SAA908,,,,1.42639821462
SA001,304445,WT2021080329,1,0.00,0.00,1997/DCIP/Ø100/L46.5/D,19970101,MOP001,100.0,46.48,JHT002,0.0,0.0,0.0,IQT904,5011056000,5011010600,336071175,6500000,SAA908,,,,46.48073440950
SA001,304451,WT2021080329,1,0.00,0.00,1900/DCIP/Ø150/L26.6/D,19000101,MOP001,150.0,26.61,JHT002,0.0,0.0,0.0,IQT904,5011056000,5011010600,336071174,6500000,SAA908,,,,26.61335611170
SA001,304454,WT2021080329,1,0.00,0.00,1900/DCIP/Ø80/L40.7/D,19000101,MOP001,80.0,40.71,JHT002,0.0,0.0,0.0,IQT904,5011056000,5011010600,336071175,6500000,SAA908,,,,40.71151057630
SA001,304483,WT2021080329,1,0.00,0.00,1994/PE/Ø400/L6.0/D,19940101,MOP028,400.0,6.02,JHT910,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071174,6500000,SAA908,,,,6.02484109645
SA001,304487,WT2021080329,1,0.00,0.00,1996/HI-3P/Ø50/L0.3/D,19960101,MOP032,50.0,0.34,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071165,6500000,SAA908,,,,0.34080647001
SA001,304492,WT2021080329,1,0.00,0.00,1997/HI-3P/Ø80/L3.0/D,19970101,MOP032,80.0,3.01,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071175,6500000,SAA908,,,,3.00600862607
SA001,304509,WT2021080329,1,0.00,0.00,2002/HI-3P/Ø80/L2.0/D,20020101,MOP032,80.0,2.02,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071164,6500000,SAA908,,,,2.02471341228
SA001,304517,WT2021080329,1,0.00,0.00,1900/HI-3P/Ø50/L52.5/D,19000101,MOP032,50.0,52.53,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071174,6500000,SAA908,,,,52.53037169450
SA001,304518,WT2021080329,1,0.00,0.00,1900/HI-3P/Ø50/L5.7/D,19000101,MOP032,50.0,5.65,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071174,6500000,SAA908,,,,5.64770186458
SA001,304519,WT2021080329,1,0.00,0.00,2010/HI-3P/Ø50/L15.2/D,20100101,MOP032,50.0,15.24,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071174,6500000,SAA908,,,,15.24457022100
SA001,304524,WT2021080329,1,0.00,0.00,2003/HI-3P/Ø80/L1.6/D,20030101,MOP032,80.0,1.55,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071174,6500000,SAA908,,,,1.55038377380
SA001,304525,WT2021080329,1,0.00,0.00,1997/DCIP/Ø80/L1.3/D0.6,19970101,MOP001,80.0,1.36,JHT002,0.60000002,0.60000002,0.60000002,IQT001,5011056000,5011010600,336071175,6500000,SAA004,,,,1.35503689987
SA001,304528,WT2021080329,1,0.00,0.00,2002/HI-3P/Ø50/L1.0/D,20020101,MOP032,50.0,0.95,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071174,6500000,SAA908,,,,0.94885512593
SA001,304644,WT2021080329,1,0.00,0.00,2003/HI-3P/Ø80/L0.5/D,20030101,MOP032,80.0,0.53,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071164,6500000,SAA908,,,,0.52994378004
SA001,304671,WT2021080329,1,0.00,0.00,1997/HI-3P/Ø50/L82.5/D,19970101,MOP032,50.0,82.49,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071165,6500000,SAA908,3-가온,,,82.49378880590
SA001,304694,WT2021080329,1,0.00,0.00,1994/PE/Ø100/L2.7/D,19940101,MOP028,100.0,2.66,JHT910,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071174,6500000,SAA913,,,,2.65805444828
SA001,304697,WT2021080329,1,0.00,0.00,2002/HI-3P/Ø50/L2.9/D,20020101,MOP032,50.0,2.92,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071164,6500000,SAA908,,,,2.91566758810
SA001,304700,WT2021080329,1,0.00,0.00,2002/HI-3P/Ø50/L102.9/D,20020101,MOP032,50.0,102.91,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071164,6500000,SAA908,,,,102.90991279800
SA001,304703,WT2021080329,1,0.00,0.00,2003/HI-3P/Ø50/L3.3/D,20030101,MOP032,50.0,3.32,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071164,6500000,SAA908,,,,3.32144439966
SA001,304721,WT2021080329,1,0.00,0.00,1999/HI-3P/Ø50/L99.6/D,19990101,MOP032,50.0,99.55,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071164,6500000,SAA908,,,,99.54856560280
SA001,304725,WT2021080329,1,0.00,0.00,2002/HI-3P/Ø80/L2.4/D,20020101,MOP032,80.0,2.44,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071164,6500000,SAA908,,,,2.44340210772
SA001,304738,WT2021080329,1,0.00,0.00,2002/HI-3P/Ø80/L0.6/D,20020101,MOP032,80.0,0.61,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071164,6500000,SAA908,,,,0.60691028991
SA001,304740,WT2021080329,1,0.00,0.00,1997/HI-3P/Ø50/L8.1/D,19970101,MOP032,50.0,8.13,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071174,6500000,SAA908,,,,8.12936190721
SA001,304743,WT2021080329,1,0.00,0.00,2012/HI-3P/Ø80/L56.9/D,20120101,MOP032,80.0,56.9,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071165,6500000,SAA908,,,,56.89681732560
SA001,304746,WT2021080329,1,0.00,0.00,2012/HI-3P/Ø80/L131.1/D,20120101,MOP032,80.0,131.13,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071165,6500000,SAA908,,,,131.13038860000
SA001,304752,WT2021080329,1,0.00,0.00,2003/HI-3P/Ø50/L5.9/D,20030101,MOP032,50.0,5.88,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071164,6500000,SAA908,,,,5.88138489568
SA001,304759,WT2021080329,1,0.00,0.00,1998/HI-3P/Ø50/L42.1/D,19980101,MOP032,50.0,42.08,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071165,6500000,SAA908,,,,42.07553887190
SA001,304762,WT2021080329,1,0.00,0.00,2003/HI-3P/Ø80/L53.8/D,20030101,MOP032,80.0,53.81,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071164,6500000,SAA908,,,,53.81157643290
SA001,304763,WT2021080329,1,0.00,0.00,2003/HI-3P/Ø80/L4.1/D,20030101,MOP032,80.0,4.09,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071164,6500000,SAA908,,,,4.09488781142
SA001,304766,WT2021080329,1,0.00,0.00,2003/HI-3P/Ø80/L0.8/D,20030101,MOP032,80.0,0.79,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071164,6500000,SAA908,,,,0.78629448046
SA001,304780,WT2021080329,1,0.00,0.00,2012/HI-3P/Ø80/L45.5/D,20120101,MOP032,80.0,45.49,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071165,6500000,SAA908,,,,45.49151262740
SA001,304809,WT2021080329,1,0.00,0.00,2012/HI-3P/Ø80/L1.0/D,20120101,MOP032,80.0,1.03,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071165,6500000,SAA908,,,,1.03197198605
SA001,304813,WT2021080329,1,0.00,0.00,1900/HI-3P/Ø50/L49.3/D,19000101,MOP032,50.0,49.31,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071164,6500000,SAA908,,,,49.30722693700
SA001,304815,WT2021080329,1,0.00,0.00,1900/HI-3P/Ø50/L63.4/D,19000101,MOP032,50.0,63.43,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071164,6500000,SAA908,,,,63.43419547000
SA001,304827,WT2021080329,1,0.00,0.00,1997/DCIP/Ø100/L0.5/D0.8,19970101,MOP001,100.0,0.5,JHT002,0.80000001,0.80000001,0.80000001,IQT001,5011056000,5011010600,336071175,6500000,SAA004,,,,0.50406348807
SA001,304830,WT2021080329,1,0.00,0.00,1997/DCIP/Ø80/L0.5/D0.8,19970101,MOP001,80.0,0.46,JHT002,0.80000001,0.80000001,0.80000001,IQT001,5011056000,5011010600,336071174,6500000,SAA913,,,,0.45648329652
SA001,304863,WT2021080329,1,0.00,0.00,1993/DCIP/Ø80/L0.4/D0.8,19930101,MOP001,80.0,0.35,JHT002,0.80000001,0.80000001,0.80000001,IQT001,5011056000,5011010600,336071165,6500000,SAA913,,,,0.34810630560
SA001,304871,WT2021080329,1,0.00,0.00,1900/DCIP/Ø80/L4.3/D0.6,19000101,MOP001,80.0,4.34,JHT002,0.5,0.60000002,0.55000001,IQT001,5011056000,5011010600,336071164,6500000,SAA004,,,,4.34006198112
SA001,304892,WT2021080329,1,0.00,0.00,1900/DCIP/Ø200/L0.6/D0.6,19000101,MOP001,200.0,0.64,JHT002,0.60000002,0.60000002,0.60000002,IQT001,5011056000,5011010600,336071175,6500000,SAA004,,,,0.64077219041
SA001,304906,WT2021080329,1,0.00,0.00,1997/DCIP/Ø150/L0.3/D0.7,19970101,MOP001,150.0,0.3,JHT002,0.69999999,0.69999999,0.69999999,IQT001,5011056000,5011010600,336071175,6500000,SAA004,,,,0.29637982388
SA001,304925,WT2021080329,1,0.00,0.00,1988/SP/Ø50/L35.2/D0.8,19880101,MOP002,50.0,35.16,JHT903,0.69999999,1.0,0.83999997,IQT001,5011056000,5011010600,336071165,6500000,SAA004,,,,35.15808026800
