repair_id,복구타입,위도,경도,주소,작업일시,구군
1027,지하누수,35.898456,128.6049009,북구 연암공원로20길 34-3 (산격동) / 1222-34번지,,북구
1028,지하누수,35.8983877,128.6047369,북구 연암공원로20길 34-4 (산격동) / 1197-5번지,,북구
1029,지하누수,35.898598,128.6061009,북구 연암공원로32길 46 (산격동) / 1222-28번지,,북구
1030,지하누수,35.8980324,128.6046759,북구 연암공원로32길 62-13 (산격동) / 1197-15번지,,북구
1031,지하누수,35.8981948,128.6044607,북구 연암공원로32길 62-19 (산격동) / 1197-12번지,,북구
1032,지하누수,35.8982006,128.6047688,북구 연암공원로32길 62-20 (산격동) / 1197-34번지,,북구
1033,지하누수,35.8976226,128.6048668,북구 연암공원로32길 62-4 (산격동) / 1197-6번지,,북구
1034,지하누수,35.8976226,128.6048668,북구 연암공원로32길 62-4 (산격동) / 1197-6번지,,북구
1035,지하누수,35.8976825,128.6045625,북구 연암공원로32길 64-10 (산격동) / 1197-25번지,,북구
1036,지하누수,35.8978824,128.6045353,북구 연암공원로32길 64-14 (산격동) / 1197-19번지,,북구
1037,지하누수,35.897478,128.6044319,북구 연암공원로32길 64-32 (산격동) / 1197-60번지,,북구
1038,지하누수,35.8976416,128.6036774,북구 연암공원로32길 64-58 (산격동) / 1193번지,,북구
1039,지하누수,35.8975146,128.6045759,북구 연암공원로32길 64-6 (산격동) / 1197-33번지,,북구
1040,지하누수,35.8949701,128.5979517,북구 연암공원로7길 6-25 (산격동) / 1136-7번지,,북구
1041,지하누수,35.89345,128.5989036,북구 연암공원로8길 13-4 (산격동) / 1106-13번지,,북구
1042,지하누수,35.8936833,128.5991138,북구 연암공원로8길 13-9 (산격동) / 1106-14번지,,북구
1043,지하누수,35.8936833,128.5991138,북구 연암공원로8길 13-9 (산격동) / 1106-14번지,,북구
1044,지하누수,35.8934617,128.5984185,북구 연암공원로8길 17 (산격동) / 1103번지,,북구
1045,지하누수,35.8937043,128.5989861,북구 연암공원로8길 9 (산격동) / 1106-16번지,,북구
1046,지하누수,35.8898263,128.6010129,북구 연암로 18-9 (산격동) / 1441-51번지,,북구
1047,지하누수,35.8899651,128.6009332,북구 연암로 22 (산격동) / 1441-4번지,,북구
1048,지하누수,35.8911309,128.5975278,북구 연암로 56-3 (산격동) / 1017-2번지,,북구
1049,지하누수,35.8915342,128.5965834,북구 연암로 66-5 (산격동) / 988-3번지,,북구
1050,지하누수,35.8915603,128.596439,북구 연암로 68-4 (산격동) / 988-4번지,,북구
1051,지하누수,35.8918673,128.5973152,북구 연암로12길 10 (산격동) / 1037-1번지,2014-02-17 17:25:00,북구
1052,지하누수,35.892329,128.597797,북구 연암로12길 12-14 (산격동) / 1091번지,,북구
1053,지하누수,35.8925856,128.5968797,북구 연암로12길 17 (산격동) / 1058-4번지,,북구
1054,지하누수,35.8919995,128.597909,북구 연암로12길 6-29 (산격동) / 1089-2번지,,북구
1055,지하누수,35.8917733,128.5973032,북구 연암로12길 8 (산격동) / 1037-2번지,,북구
1056,지하누수,35.8921276,128.5969563,북구 연암로12길 9-2 (산격동) / 1052번지,,북구
1057,지하누수,35.8891615,128.6026163,북구 연암로2길 18 (산격동) / 1392-4번지,,북구
1058,지하누수,35.8889189,128.6020764,북구 연암로2길 3 (산격동) / 1389-3번지,,북구
1059,지하누수,35.8906725,128.6043161,북구 연암로2길 67-8 (산격동) / 1498-107번지,,북구
1060,지하누수,35.8907824,128.6046677,북구 연암로2길 70 (산격동) / 1498-46번지,,북구
1061,지하누수,35.8907876,128.6044362,북구 연암로2길 71 (산격동) / 1498-183번지,,북구
1062,지하누수,35.8898477,128.6024933,북구 연암로4길 23 (산격동) / 1395-12번지,2016-10-12 09:00:00,북구
1063,지하누수,35.8899212,128.6024098,북구 연암로4길 23-1 (산격동) / 1395-11번지,,북구
1064,지하누수,35.8894594,128.6016559,북구 연암로4길 3-8 (산격동) / 1441-70번지,2016-10-12 09:00:00,북구
1065,지하누수,35.8899459,128.6034124,북구 연암로4길 42-12 (산격동) / 1498-95번지,,북구
1066,지하누수,35.8906243,128.6037134,북구 연암로4길 49 (산격동) / 1498-220번지,,북구
1067,지하누수,35.8907982,128.6036585,북구 연암로4길 53-3 (산격동) / 1498-209번지,,북구
1068,지하누수,35.8893451,128.6020508,북구 연암로4길 8 (산격동) / 1389-18번지,,북구
1069,기타공사,35.8936393,128.6034359,북구 산격동 1427-1 2층,,북구
1070,기타공사,35.8945089,128.5990098,북구 산격동 1125-1,,북구
1071,기타공사,35.894912,128.5983583,북구 산격동 1139-4,,북구
1072,기타공사,35.8945176,128.5979996,북구 산격동 1135-28,,북구
1073,기타공사,35.8908545,128.6028273,북구 산격동 1401-11,,북구
1074,기타공사,35.8905811,128.6032962,북구 산격동 1401-65,,북구
1075,기타공사,35.8908965,128.6026341,북구 산격동 1404-61,,북구
1076,기타공사,35.8950289,128.6090777,북구 산격동 1312-60 소피아 ,,북구
1077,기타공사,35.8968314,128.6046401,북구 산격동 1223-15,,북구
1078,기타공사,35.8981896,128.6074701,북구 산격동 1234-1,,북구
1079,기타공사,35.8958307,128.6044147,북구 산격동 1423-8,,북구
1080,기타공사,35.8965898,128.6016523,북구 연암공원로14길 15 (산격동) / 1186-46번지,,북구
1081,기타공사,35.8958978,128.608558,북구 산격로14길 30 (산격동) / 1311-2번지,2009-01-14 15:42:00,북구
1082,기타공사,35.8976825,128.6045625,북구 연암공원로32길 64-10 (산격동) / 1197-25번지,2009-01-28 09:37:00,북구
1083,기타공사,35.8935601,128.6062494,북구 산격로8길 8-1 (산격동) / 1411-2번지,2008-12-09 17:35:00,북구
1084,기타공사,35.8966337,128.6042461,북구 연암공원로14길 37-2 (산격동) / 1223-14번지,2008-12-09 09:22:00,북구
1085,기타공사,35.8968513,128.6079403,북구 대동로8길 28-2 (산격동) / 1251-7번지,2008-12-08 09:12:00,북구
1086,기타공사,35.8931867,128.6065617,북구 산격동 1411-78광성하이츠102/101,2008-12-01 14:51:00,북구
1087,기타공사,35.895388,128.5999986,북구 산격로11길 47-10 (산격동) / 1161-14번지,2008-12-29 13:40:00,북구
1088,기타공사,35.8916117,128.6065452,북구 대학로 59-28 (산격동) / 1416-12번지,2008-11-29 10:05:00,북구
1089,기타공사,35.8936796,128.6034325,북구 대구체육관로 39 (산격동) / 1427-1번지,2009-03-10 14:38:00,북구
1090,기타공사,35.895782,128.6105861,북구 산격로14길 50-1 (산격동) / 1306-2번지,2009-04-23 11:37:00,북구
1091,기타공사,35.8976253,128.6072523,"북구 대학로9길 80, 로즈가든 (산격동) / 1241-8번지",2009-11-23 14:33:00,북구
1092,기타공사,35.8937032,128.6074447,북구 산격로8길 19-1 (산격동) / 1409-58번지,2009-10-14 16:39:00,북구
1093,기타공사,35.8942835,128.6062351,북구 대학로9길 38-3 (산격동) / 1409-3번지,2009-03-28 10:20:00,북구
1094,기타공사,35.8964057,128.6088621,북구 대동로8길 17-4 (산격동) / 1249-18번지,2009-09-07 10:30:00,북구
1095,기타공사,35.8969765,128.6028555,"북구 산격로13길 21, 코사마트 (산격동) / 1185-41번지",2009-08-26 11:15:00,북구
1096,기타공사,35.8926899,128.6072286,북구 산격로6길 17-2 (산격동) / 1412-4번지,2010-01-14 11:59:00,북구
1097,기타공사,35.8975081,128.602293,북구 연암공원로 90-22 (산격동) / 1185-23번지,2010-01-05 22:34:00,북구
1098,기타공사,35.8965185,128.6077883,북구 대학로13길 54 (산격동) / 1249-1번지,2009-09-25 14:42:00,북구
1099,기타공사,35.8947414,128.6077693,북구 대학로13길 32-1 (산격동) / 1326-50번지,2009-10-19 11:33:00,북구
1100,기타공사,35.8956611,128.6023469,북구 산격로서9길 8-46 (산격동) / 1437-7번지,2010-01-19 09:57:00,북구
1101,기타공사,35.8937502,128.6103499,"북구 대학로 97, 헤어살롱 (산격동) / 1329-7번지",2010-01-25 20:34:00,북구
1102,기타공사,35.8956355,128.6073607,"북구 대학로25길 46-1, 힐스타운 (산격동) / 1406-31번지",2010-01-11 10:37:00,북구
1103,기타공사,35.8944732,128.5982139,북구 산격동 1140,2009-06-16 10:38:00,북구
1104,기타공사,35.8949035,128.6113556,"북구 대학로23길 6, (미용실) (산격동) / 1304-15번지",2009-12-04 14:52:00,북구
1105,기타공사,35.8950275,128.6071764,북구 산격로10길 17-2 (산격동) / 1407-62번지,,북구
1106,기타공사,35.8924907,128.5980447,북구 연암공원로 22-49 (산격동) / 1096-1번지,2010-01-08 14:06:00,북구
1107,기타공사,35.8974173,128.6079726,북구 대동로4길 8 (산격동) / 1252-23번지,2009-07-07 09:23:00,북구
1108,기타공사,35.898985,128.6046675,북구 산격동 63-2,2009-12-08 13:16:00,북구
1109,기타공사,35.8977752,128.6025297,"북구 연암공원로20길 10-1, 낙원빌라 B동 101 (산격동) / 1185-111번지",,북구
1110,기타공사,35.8932065,128.6058283,북구 대학로9길 25-2 (산격동) / 1413-16번지,2010-01-28 14:33:00,북구
1111,기타공사,35.8931251,128.6073457,북구 대학로13길 15-14 (산격동) / 1411-53번지,2010-05-28 17:23:00,북구
1112,기타공사,35.8946784,128.6104871,"북구 대학로23길 12-1, 이모내 (산격동) / 1308-4번지",2010-08-03 17:33:00,북구
1113,기타공사,35.8977299,128.6050038,북구 연암공원로32길 58-2 (산격동) / 1197-44번지,2010-03-15 10:33:00,북구
1114,기타공사,35.8962297,128.6085394,북구 산격로14길 29-2 (산격동) / 1310-2번지,2010-10-01 13:06:00,북구
1115,기타공사,35.8971252,128.6023369,북구 산격로13길 27 (산격동) / 1185-59번지,2010-03-26 15:12:00,북구
1116,기타공사,35.8947414,128.6077693,북구 대학로13길 32-1 (산격동) / 1326-50번지,2011-01-20 09:43:00,북구
1117,기타공사,35.8916059,128.6059874,북구 대학로9길 8 (산격동) / 1416-61번지,2010-03-11 11:35:00,북구
1118,기타공사,35.8959332,128.6097411,북구 산격로14길 42 (산격동) / 1306-20번지,,북구
1119,기타공사,35.895782,128.6105861,북구 산격로14길 50-1 (산격동) / 1306-2번지,2010-01-11 11:06:00,북구
1120,기타공사,35.8945532,128.6096309,북구 대동로6길 31 (산격동) / 1309-12번지,2010-08-19 15:22:00,북구
1121,기타공사,35.8945203,128.6096357,북구 산격동 1309-13,2010-08-23 10:54:00,북구
1122,기타공사,35.8938377,128.5989477,북구 연암공원로8길 6 (산격동) / 1126-19번지,2010-08-03 11:47:00,북구
1123,기타공사,35.8922475,128.6063896,북구 대학로9길 14-13 (산격동) / 1414-9번지,2010-04-06 11:04:00,북구
1124,기타공사,35.8941917,128.6098301,"북구 대학로23길 20, 쉬리 (산격동) / 1309-7번지",2010-08-24 14:32:00,북구
1125,기타공사,35.8930049,128.5984109,북구 연암공원로6길 5-6 (산격동) / 1099-39번지,2010-09-08 15:11:00,북구
1126,기타공사,35.8914474,128.5961195,북구 연암로 68-1 (산격동) / 980-2번지,,북구
1127,기타공사,35.8946381,128.6083309,북구 대학로15길 30-1 (산격동) / 1314-29번지,2010-04-05 17:20:00,북구
1128,기타공사,35.8925102,128.6007659,"북구 연암로 40, 본청 (산격동) / 1445-3번지",2010-04-19 10:45:00,북구
1129,기타공사,35.8926446,128.6067602,"북구 산격로6길 13, 서남왕족발 (산격동) / 1412-15번지",2011-01-17 12:09:00,북구
1130,기타공사,35.8963254,128.6083443,북구 대동로8길 23-2 (산격동) / 1249-39번지,2011-01-19 10:50:00,북구
1131,기타공사,35.8955524,128.6011078,북구 산격로11길 35-10 (산격동) / 1434-55번지,2011-01-28 13:49:00,북구
1132,기타공사,35.8961555,128.6025458,북구 연암공원로14길 22-7 (산격동) / 1195-69번지,2011-01-31 11:36:00,북구
1133,기타공사,35.8950986,128.6053886,"북구 산격로 50, 혜인어린이집자납 (산격동) / 1408-39번지",2010-06-09 20:34:00,북구
1134,기타공사,35.893389,128.5980934,북구 연암공원로8길 20-1 (산격동) / 1102-7번지,2010-06-07 14:33:00,북구
1135,기타공사,35.8969001,128.60745,북구 대학로13길 59-3 (산격동) / 1242-23번지,2010-07-09 09:10:00,북구
1136,기타공사,35.8972017,128.6020827,북구 산격로13길 29 (산격동) / 1185-21번지,2010-09-10 17:08:00,북구
1137,기타공사,35.8931789,128.6065641,북구 대학로9길 24-19 (산격동) / 1411-78번지,2010-04-14 18:02:00,북구
1138,기타공사,35.8970184,128.5987428,"북구 연암공원로13길 12-7, 원룸 (산격동) / 1180-15번지",2010-05-19 17:12:00,북구
1139,기타공사,35.8958723,128.6120701,북구 대학로 127-12 (산격동) / 1279-30번지,2011-01-19 18:39:00,북구
1140,기타공사,35.8951696,128.6090785,북구 산격로10길 35-3 (산격동) / 1312-69번지,2010-04-27 09:06:00,북구
1141,기타공사,35.8972017,128.6020827,북구 산격로13길 29 (산격동) / 1185-21번지,2010-08-07 18:07:00,북구
1142,기타공사,35.8980579,128.6015417,북구 산격동 1185 000C   낙원빌라C동,,북구
1143,기타공사,35.8969001,128.60745,북구 대학로13길 59-3 (산격동) / 1242-23번지,2010-11-19 11:50:00,북구
1144,기타공사,35.8969841,128.60109,북구 연암공원로 82-16 (산격동) / 1186-88번지,2011-01-05 13:23:00,북구
1145,기타공사,35.8971117,128.5998117,북구 연암공원로13길 2-7 (산격동) / 1180-18번지,2011-01-17 16:30:00,북구
1146,기타공사,35.8924787,128.6055683,북구 산격로6길 2 (산격동) / 1418-2번지,2010-12-28 09:57:00,북구
1147,기타공사,35.8907444,128.601725,북구 대구체육관로 12 (산격동) / 1442-4번지,2011-02-01 20:57:00,북구
1148,기타공사,35.8941995,128.6043022,북구 대구체육관로11길 35-1 (산격동) / 1426-23번지,2010-12-16 14:50:00,북구
1149,기타공사,35.8980579,128.6015417,북구 산격동 1185 낙원빌라C동 201호,,북구
1150,기타공사,35.890926,128.6030211,북구 대구체육관로4길 7-9 (산격동) / 1401-79번지,2010-04-05 15:03:00,북구
1151,기타공사,35.8938377,128.5989477,"북구 연암공원로8길 6, 로얄하이츠빌라B동 202 (산격동) / 1126-19번지",2010-07-30 21:41:00,북구
1152,기타공사,35.8926771,128.606472,"북구 산격로6길 11, 왕 가 (산격동) / 1412-42번지",2011-03-22 17:42:00,북구
1153,기타공사,35.8950312,128.6070576,"북구 산격로10길 17, 피아노 (산격동) / 1407-64번지",2011-03-09 14:42:00,북구
1154,기타공사,35.8971064,128.6012248,"북구 연암공원로 82-36, (노타리수퍼문의942-0583) (산격동) / 1186-58번지",2010-12-20 12:59:00,북구
1155,기타공사,35.8969092,128.5987512,북구 연암공원로13길 12-3 (산격동) / 1180-131번지,2011-08-10 09:24:00,북구
1156,기타공사,35.8972472,128.6082531,북구 대동로4길 12-14 (산격동) / 1252-7번지,2011-04-18 09:41:00,북구
1157,기타공사,35.895689,128.6104822,북구 대학로25길 18-4 (산격동) / 1306-55번지,2011-02-01 10:56:00,북구
1158,기타공사,35.8951425,128.6102863,북구 산격로10길 45-1 (산격동) / 1307-65번지,2011-02-01 12:05:00,북구
1159,기타공사,35.8959163,128.6058311,북구 산격동 1408 안동수퍼,2011-10-17 10:58:00,북구
1160,기타공사,35.8907824,128.6046677,"북구 연암로2길 70, 청원빌라 (산격동) / 1498-46번지",2011-07-18 08:44:00,북구
1161,기타공사,35.8950312,128.6070576,"북구 산격로10길 17, 피아노 (산격동) / 1407-64번지",2011-10-28 16:23:00,북구
1162,기타공사,35.8938686,128.6070015,북구 산격로8길 15-1 (산격동) / 1409-70번지,2011-04-28 09:50:00,북구
1163,기타공사,35.8924384,128.6066901,북구 산격로6길 14 (산격동) / 1414-76번지,2011-04-28 13:17:00,북구
1164,기타공사,35.8927745,128.6092027,"북구 대학로 83, 지하DVD (산격동) / 1341-2번지",2012-03-13 17:21:00,북구
1165,기타공사,35.891192,128.6050644,"북구 산격로 7, 카젠 (산격동) / 1433-58번지",2011-12-29 17:03:00,북구
1166,기타공사,35.8980021,128.6077981,"북구 대동로 8 (산격동,아가네의상실) / 1241-12번지",2012-05-04 09:45:00,북구
1167,기타공사,35.897901,128.6010927,북구 연암공원로 87 (산격동) / 1183-55번지,,북구
1168,기타공사,35.8913008,128.6053531,북구 산격로 8 (산격동) / 1418-6번지,2011-04-20 11:29:00,북구
1169,기타공사,35.8980429,128.6054633,"북구 연암공원로32길 54, 영남마트 (산격동) / 1222-41번지",2011-04-08 10:00:00,북구
1170,기타공사,35.8961499,128.608525,북구 산격로14길 29-1 (산격동) / 1310-21번지,2011-12-20 10:13:00,북구
1171,기타공사,35.8939193,128.5991765,"북구 연암공원로8길 7, 로얄하이츠C동 201호 (산격동) / 1126-17번지",2011-11-22 08:47:00,북구
1172,기타공사,35.897379,128.6022512,북구 산격로13길 28 (산격동) / 1185-27번지,2011-12-19 09:34:00,북구
1173,기타공사,35.8934052,128.6077535,북구 대학로13길 20 (산격동) / 1397-42번지,2011-09-19 16:21:00,북구
1174,기타공사,35.8913156,128.606595,"북구 대학로 53-1, 영진소파 (산격동) / 1417-13번지",2011-09-30 15:36:00,북구
1175,기타공사,35.8965918,128.6013299,북구 연암공원로14길 13 (산격동) / 1163-29번지,2012-03-26 09:02:00,북구
1176,기타공사,35.8904244,128.6012719,"북구 대구체육관로 10, 한빛인테리어 (산격동) / 1442-49번지",2012-02-10 12:47:00,북구
1177,기타공사,35.8954107,128.6092375,북구 대학로25길 27 (산격동) / 1312-1번지,2011-12-29 09:17:00,북구
1178,기타공사,35.8933795,128.6078768,북구 대학로13길 20-1 (산격동) / 1397-39번지,2012-02-23 11:56:00,북구
1179,기타공사,35.8908911,128.5987649,"북구 연암로 42, 경북도청정문 (산격동) / 1009-13번지",2012-03-13 09:58:00,북구
1180,기타공사,35.8911947,128.6034905,북구 산격로1길 30 (산격동) / 1497-4번지,2012-05-10 12:00:00,북구
1181,기타공사,35.8927036,128.6079642,북구 대학로15길 7-1 (산격동) / 1397-11번지,2012-02-07 10:17:00,북구
1182,기타공사,35.8939851,128.6100777,북구 대학로23길 19-6 (산격동) / 1327-33번지,,북구
1183,기타공사,35.8899489,128.6025001,북구 산격동 1395-9,,북구
1184,기타공사,35.894484,128.6087472,북구 산격동 1314-55 윈고시텔,2011-12-22 14:21:00,북구
1185,기타공사,35.8969092,128.5987512,북구 연암공원로13길 12-3 (산격동) / 1180-131번지,2011-12-05 09:48:00,북구
1186,기타공사,35.8913997,128.6043448,"북구 대구체육관로12길 26, 노블힐즈 (산격동) / 1490-7번지",2012-02-03 11:36:00,북구
1187,기타공사,35.8943401,128.5988184,북구 연암공원로8길 3-6 (산격동) / 1126-1번지,2012-01-25 13:27:00,북구
1188,기타공사,35.8923529,128.5980818,북구 연암공원로 22-53 (산격동) / 1097-2번지,2011-12-13 08:08:00,북구
1189,기타공사,35.8957469,128.6019636,북구 산격로11길 29 (산격동) / 1434-28번지,2012-02-22 10:31:00,북구
1190,기타공사,35.8942042,128.6062323,북구 대학로9길 38-2 (산격동) / 1409-29번지,2011-12-14 09:36:00,북구
1191,기타공사,35.8932952,128.6055758,북구 산격로 32-2 (산격동) / 1413-9번지,2011-11-22 07:52:00,북구
1192,기타공사,35.8976416,128.6036774,북구 연암공원로32길 64-58 (산격동) / 1193번지,2011-12-25 13:29:00,북구
1193,기타공사,35.8962741,128.598792,북구 연암공원로11길 3-20 (산격동) / 1166-4번지,2011-11-03 10:20:00,북구
1194,기타공사,35.8950004,128.6102705,"북구 산격로10길 45, 왕중손짜장942-0637 (산격동) / 1307-66번지",2011-12-14 07:15:00,북구
1195,기타공사,35.8951696,128.6090785,북구 산격로10길 35-3 (산격동) / 1312-69번지,2012-04-17 11:27:00,북구
1196,기타공사,35.8973096,128.6094513,"북구 대동로 26, 동방씽크 (산격동) / 1253-5번지",2012-01-16 11:01:00,북구
1197,기타공사,35.8948668,128.6081383,"북구 대학로15길 31-1 (산격동,대전전업사) / 1326번지",2012-09-25 10:00:00,북구
1198,기타공사,35.8958366,128.6107121,북구 산격로14길 50-2 (산격동) / 1306-27번지,,북구
1199,기타공사,35.8924229,128.6061559,북구 산격로6길 8-3 (산격동) / 1414-87번지,2012-10-26 12:26:00,북구
1200,기타공사,35.8937318,128.6044382,북구 대구체육관로11길 25 (산격동) / 1426-35번지,2012-09-10 16:00:00,북구
1201,기타공사,35.8972616,128.6015956,북구 산격로13길 35-9 (산격동) / 1186-21번지,2012-09-18 15:10:00,북구
1202,기타공사,35.8948476,128.6077659,"북구 산격로10길 22 (산격동,애플피자) / 1326-8번지",2012-08-25 14:00:00,북구
1203,기타공사,35.8963146,128.6087015,북구 대동로8길 21-5 (산격동) / 1249-16번지,,북구
1204,기타공사,35.8975072,128.6089707,북구 대동로 20 (산격동) / 1253-3번지,2014-01-17 07:35:00,북구
1205,기타공사,35.8961112,128.6001309,북구 연암공원로 66-20 (산격동) / 1163-3번지,2013-12-26 09:00:00,북구
1206,기타공사,35.8936796,128.6034325,"북구 대구체육관로 39, B동 (산격동,대구체육관) / 1427-1번지",,북구
1207,기타공사,35.8925102,128.6007659,"북구 연암로 40 (산격동,별관2식당) / 1449-1번지",2013-09-11 14:04:00,북구
1208,기타공사,35.8978985,128.6080259,북구 산격동 1241-21 오복세탁소,2014-11-04 11:17:00,북구
1209,기타공사,35.8952784,128.6102857,북구 산격동 1307-60,2014-11-17 09:12:00,북구
1210,기타공사,35.8933097,128.6063765,북구 산격동 1411-3,2014-11-17 08:30:00,북구
1211,기타공사,35.8966819,128.6057206,북구 산격동 1230-5,2014-11-27 09:51:00,북구
1212,기타공사,35.8965019,128.6100277,북구 대동로8길 9 (산격동) / 1267-25번지,,북구
1213,기타공사,35.8964916,128.6090544,북구 대동로8길 17 (산격동) / 1249-23번지,,북구
1214,기타공사,35.8949248,128.6113522,북구 산격동 1304-15,,북구
1215,기타공사,35.8889357,128.6022712,북구 연암로2길 10 (산격동) / 1392-9번지,,북구
1216,기타공사,35.8916085,128.5981186,북구 산격동 1013-1 09.9.2중지연장,,북구
1217,기타공사,35.8906243,128.6037134,북구 연암로4길 49 (산격동) / 1498-220번지,,북구
1218,기타공사,35.895666,128.6021079,북구 산격로서9길 8-50 (산격동) / 1437-9번지,,북구
1219,기타공사,35.890631,128.6037241,북구 산격동 1498-220,,북구
1220,기타공사,35.8968328,128.6051482,북구 산격로 69 (산격동) / 1228-1번지,,북구
1221,기타공사,35.8947804,128.6002504,북구 산격동 1117-26,,북구
1222,기타공사,35.8952896,128.6012526,북구 산격동 1437-1,,북구
1223,기타공사,35.8952121,128.6038735,북구 산격로9길 14-6 (산격동) / 1424-23번지,,북구
1224,기타공사,35.8961547,128.5988809,북구 연암공원로11길 3-16 (산격동) / 1166-6번지,,북구
1225,기타공사,35.8934871,128.5985558,북구 산격동 1106-2,,북구
1226,기타공사,35.8946727,128.6005333,북구 연암공원로10길 15-6 (산격동) / 1435-34번지,,북구
1227,기타공사,35.8914337,128.5963278,북구 산격동 990 유일도료,,북구
1228,기타공사,35.8913298,128.5968238,북구 산격동 993-15,,북구
1229,기타공사,35.8946882,128.6050909,북구 산격동 1425-39 체육관주유소,,북구
1230,기타공사,35.8973449,128.6011675,북구 연암공원로 82-8 (산격동) / 1186-65번지,,북구
1231,기타공사,35.8937698,128.5991186,북구 산격동 1106-1,,북구
1232,기타공사,35.8968971,128.6089178,북구 산격동 1250-20,,북구
1233,기타공사,35.8963673,128.5987611,북구 산격동 1167-3 금고본인,,북구
1234,기타공사,35.898052,128.6017082,북구 연암공원로 90-5 (산격동) / 1185-8번지,,북구
1235,기타공사,35.8914557,128.5961285,북구 산격동 980-2,,북구
1236,기타공사,35.8982422,128.60562,북구 산격동 1222-14 자납,,북구
1237,기타공사,35.893401,128.5981047,북구 산격동 1102-7,,북구
1238,기타공사,35.8927748,128.5978637,북구 산격동 1099-51,,북구
