wkt_geom,FTR_CDE,FTR_IDN,HJD_CDE,SHT_NUM,MNG_CDE,IST_YMD,SAA_CDE,MOP_CDE,STD_DIP,BYC_LEN,JHT_CDE,LOW_DEP,HGH_DEP,CNT_NUM,SYS_CHK,PIP_LBL,IQT_CDE,GIS_IDN,FTC_CDE,CLS_YMD,GU_CDE,SMZ_NUM,MDZ_NUM,LGZ_NUM,AVG_DEP,FNS_YMD,WTP_CDE,RMK_TXT,BEG_YMD,PIP_TYPE,PIP_TYPE_VALID
"MultiLineString ((1099971.32979336008429527 1767108.79358568997122347, 1099972.82961710006929934 1767108.79443191993050277, 1099979.3685132700484246 1767108.80051389010623097, 1099993.71562275011092424 1767108.79639743990264833, 1099994.95933683007024229 1767108.79833724000491202, 1099997.47090437007136643 1767108.80067836004309356, 1100021.65024324995465577 1767108.83913694997318089, 1100030.47459796001203358 1767108.84759813011623919, 1100037.48826253996230662 1767108.85341662005521357, 1100047.09245026996359229 1767108.86273215990513563, 1100050.17574472003616393 1767108.86539991991594434, 1100067.84253027988597751 1767108.88085914007388055, 1100100.53425023006275296 1767108.91083332011476159, 1100118.08746589999645948 1767108.96185963996686041, 1100121.25381633988581598 1767108.97108039003796875, 1100123.47598828002810478 1767108.97756948997266591, 1100124.73657720000483096 1767108.98122819000855088))",SA001,143128,2723063000,35803045,54000,1995-01-01,SA005,10,80,153.45,,0,0,20119006912.0,1,80-PFP-95,IQT903,143128,SA005,,B,480,520,P0,1.0,1995-01-01,SS00201,,1995-01-01,PFP,True
"MultiLineString ((1099971.39119070000015199 1766697.66099860006943345, 1099971.79372379998676479 1766697.91122670006006956, 1099981.95840759994462132 1766704.27800390007905662, 1099985.2840674000326544 1766706.33938440005294979, 1099994.92593530006706715 1766712.31581000005826354, 1100008.25336820003576577 1766720.5767002000939101, 1100009.77950390009209514 1766720.23513410007581115, 1100031.63798919995315373 1766734.87089119991287589, 1100034.43166080000810325 1766736.74143510009162128, 1100043.76349009992554784 1766742.98973069991916418, 1100050.67607069993391633 1766747.61823390005156398, 1100055.75468280003406107 1766750.94954610010609031, 1100057.27264359989203513 1766751.94525430002249777, 1100060.10713950009085238 1766753.80454970011487603, 1100074.88047720002941787 1766763.49517629994079471, 1100076.28807880007661879 1766764.42318810010328889, 1100077.4315206001047045 1766764.46115060010924935, 1100080.45003039995208383 1766766.90651290002278984, 1100081.34244429995305836 1766767.62953520007431507, 1100083.99348430009558797 1766769.77720059989951551, 1100095.5747420999687165 1766779.15961909992620349, 1100099.77788840001448989 1766783.76806170004419982, 1100107.47784830792807043 1766792.21050475048832595, 1100116.3384908998850733 1766801.92555149993859231, 1100116.25602600001730025 1766802.44565210002474487, 1100116.53467549988999963 1766802.73743769992142916, 1100117.05011590011417866 1766803.27710400009527802, 1100117.89544210000894964 1766803.20321869989857078, 1100123.58473709993995726 1766809.56783790001645684, 1100134.40396320004947484 1766821.52771260007284582, 1100144.35930170002393425 1766832.53262190008535981, 1100145.75865789991803467 1766834.11115600005723536, 1100145.76824539992958307 1766835.05574829992838204, 1100151.86897230008617043 1766841.99434549990110099, 1100158.75591899990104139 1766849.82718860008753836, 1100162.25146750011481345 1766853.71724790008738637, 1100162.45587909989990294 1766854.03526640008203685, 1100174.18369499989785254 1766867.09297630004584789, 1100178.830678999889642 1766872.26694360002875328, 1100202.64832490007393062 1766898.37341020000167191, 1100202.06342629995197058 1766899.66089949989691377, 1100203.1387678999453783 1766901.07365110004320741, 1100204.47747800010256469 1766900.74327369988895953, 1100204.64323909999802709 1766900.70233129989355803, 1100205.04084499995224178 1766900.60419530002400279, 1100206.42819130001589656 1766902.00494810007512569, 1100206.33900030003860593 1766902.81688950001262128, 1100213.10174819990061224 1766911.38213460007682443, 1100217.98557540006004274 1766917.56766419997438788, 1100218.65887079993262887 1766918.42047980008646846, 1100219.5518451000098139 1766919.55140209989622235, 1100223.5943724000826478 1766924.49795509991236031, 1100224.26261450001038611 1766925.2538370001129806, 1100228.84549440001137555 1766930.43763060006313026, 1100230.74947130004875362 1766932.59129239991307259, 1100231.56593720009550452 1766932.67836320004425943, 1100232.75647110003046691 1766934.0232031000778079, 1100232.65598740009590983 1766934.74780069990083575, 1100233.26487160008400679 1766935.43660039990209043, 1100233.80573590006679296 1766936.04833090002648532, 1100234.34140820009633899 1766935.97963070007972419, 1100235.30615040007978678 1766937.00382170011289418, 1100235.27804260002449155 1766937.71375259989872575, 1100240.52049949998036027 1766943.6436379998922348, 1100246.01614139997400343 1766949.85989330010488629, 1100253.07934809988364577 1766957.84932209993712604, 1100266.14660739991813898 1766972.63013639999553561, 1100272.36838439991697669 1766979.66784660005941987, 1100302.19951570010744035 1767012.8179681000765413, 1100305.56908420007675886 1767016.56241329992190003, 1100316.18585609993897378 1767028.36040130001492798, 1100331.75753959990106523 1767045.66454800008796155, 1100333.85012779990211129 1767047.79387470008805394, 1100339.73951900005340576 1767053.78647499997168779, 1100341.72048770007677376 1767055.80218430003151298, 1100341.75152019993402064 1767056.45802600006572902, 1100345.45285680005326867 1767060.31489309994503856, 1100348.71232599997892976 1767063.7113532000221312, 1100353.78405559994280338 1767068.99617099994793534, 1100353.83939450001344085 1767069.6871418000664562, 1100353.61804650002159178 1767070.14868129999376833, 1100354.76221409998834133 1767071.4360162999946624, 1100355.2552666999399662 1767071.34375340002588928, 1100355.97834959998726845 1767071.58132879994809628, 1100358.40795130003243685 1767074.02453400008380413, 1100361.48746219999156892 1767077.12123430008068681, 1100363.54862909996882081 1767079.33326309989206493, 1100375.41922560008242726 1767092.07299569994211197, 1100378.96669210004620254 1767095.88016829988919199, 1100380.46395709994249046 1767097.68637409992516041, 1100380.15010629990138113 1767098.80247660004533827, 1100381.82181009999476373 1767100.66632970003411174, 1100383.33793959999457002 1767100.68960479996167123, 1100402.1402271999977529 1767123.59411159995943308, 1100403.49165289988741279 1767123.47058480000123382, 1100404.77089740009978414 1767124.99306629993952811, 1100404.87870349991135299 1767125.1265018000267446, 1100406.17006619996391237 1767126.72460489999502897, 1100406.57644230010919273 1767127.22742090001702309, 1100413.60221390007063746 1767135.78998079989105463, 1100414.00349309993907809 1767136.41815440007485449, 1100415.41726720007136464 1767138.16754800011403859, 1100420.45611170004121959 1767144.01991780009120703, 1100420.15896010003052652 1767144.75595490005798638, 1100420.80151399993337691 1767145.47893340000882745, 1100421.4558812000323087 1767146.21509160008281469, 1100422.33254659990780056 1767146.19924050010740757, 1100431.17566610011272132 1767157.1581294999923557, 1100432.05716309999115765 1767157.10186950000934303, 1100432.76839029998518527 1767157.9068966000340879, 1100433.24580810009501874 1767158.4472155999392271, 1100432.99080040003173053 1767159.20307429996319115, 1100433.73337460006587207 1767160.02716780011542141, 1100434.29044670006260276 1767160.67671129992231727, 1100435.06248429999686778 1767160.39903370011597872, 1100435.81027100002393126 1767160.13016410009004176, 1100436.29890020005404949 1767160.76127899996936321))",SA001,417712,2723063000,35803045,54000,2009-05-25,SA005,4,150,670.12,,0,0,20099005354.0,1,150-DTC-09,IQT903,417712,SA005,,B,490,520,P0,1.1,2009-05-25,SS00201,,2009-05-25,DTC,True
"MultiLineString ((1100436.29890021006576717 1767160.76127896993421018, 1100437.95051824999973178 1767162.71738523989915848))",SA001,417714,2723063000,35803045,54000,1980-01-01,SA005,2,200,2.56,,0,0,20119006912.0,1,200-CI-80-EL-93,IQT903,417714,SA005,,B,490,520,P0,1.3,1993-01-01,SS00201,,1993-01-01,CI,True
"MultiLineString ((1100014.36107622995041311 1767051.03828631993383169, 1100014.23333660000935197 1767063.03322409000247717, 1100014.13559359009377658 1767072.20915685989893973, 1100014.05966285010799766 1767079.36074006999842823))",SA001,435127,2723063000,35803045,54000,2013-10-16,SA005,13,32,28.33,,0,0,20139009185.0,1,32-STS-13,IQT903,435127,SA005,,B,480,520,P0,0.8,2013-10-16,SS00201,,2013-10-16,STS,True
"MultiLineString ((1100008.26052660006098449 1767163.79046069993637502, 1100008.26910279993899167 1767162.41804399993270636, 1100008.31172779994085431 1767155.60371039994060993, 1100008.38135454733856022 1767144.46374685666523874, 1100008.38514130003750324 1767143.85788360005244613))",SA001,439876,2723063000,35803045,54000,2014-11-21,SA005,13,40,19.94,,0,0,20149015616.0,1,40-STS-14,IQT903,439876,SA005,,B,480,520,P0,0.8,2014-11-21,SS00201,,2014-11-21,STS,True
"MultiLineString ((1100036.90223130001686513 1767163.97000130009837449, 1100036.91008360008709133 1767162.93550270004197955, 1100036.96259979996830225 1767155.98524469998665154, 1100037.03330389992333949 1767146.62683480000123382, 1100037.04901519999839365 1767144.54458660003729165, 1100037.05828869994729757 1767143.31875590002164245))",SA001,439877,2723063000,35803045,54000,2014-11-21,SA005,13,40,20.0,,0,0,20149015616.0,1,40-STS-14,IQT903,439877,SA005,,B,480,520,P0,0.8,2014-11-21,SS00201,,2014-11-21,STS,True
"MultiLineString ((1100060.86943577998317778 1767113.06809919001534581, 1100060.67618889990262687 1767125.68895860994234681))",SA001,439878,2723063000,35803045,54000,2014-11-21,SA005,13,40,12.63,,0,0,20149015616.0,1,40-STS-14,IQT903,439878,SA005,,B,480,520,P0,0.8,2014-11-21,SS00201,,2014-11-21,STS,True
"MultiLineString ((1099273.99026298988610506 1767191.43000709009356797, 1099273.10693478002212942 1767190.21779244998469949, 1099271.98954961006529629 1767188.6820796700194478, 1099270.18166828993707895 1767186.19991472992114723, 1099269.23563742008991539 1767184.90077447006478906, 1099267.3709651599638164 1767182.3397758100181818, 1099266.14774003997445107 1767180.66144988010637462, 1099263.92170947999693453 1767177.60408342001028359, 1099269.81787255988456309 1767172.86573545006103814, 1099273.18973970995284617 1767170.18526797997765243, 1099266.66948099993169308 1767161.92199370008893311, 1099265.34394054999575019 1767160.33412417001090944, 1099263.44585218001157045 1767158.06256249011494219))",SA001,243994,2723063100,35803044,54000,1992-01-01,SA005,10,40,44.54,,0,0,20119006912.0,1,40-PFP-92,IQT903,243994,SA005,,B,461,520,P0,0.8,1992-01-01,SS00201,,1992-01-01,PFP,True
"MultiLineString ((1099201.47878491994924843 1767302.85340773989446461, 1099201.49003025004640222 1767297.71752864005975425, 1099201.51319499011151493 1767287.46767859999090433, 1099201.54299171990714967 1767274.41952810995280743, 1099201.57379664992913604 1767261.10634514992125332, 1099201.5959654098842293 1767251.31445330008864403, 1099201.60672403010539711 1767246.6033846300560981, 1099201.61461582989431918 1767242.93121166992932558, 1099204.13630272005684674 1767239.86194919003173709, 1099204.11631686007604003 1767238.79563916008919477, 1099204.13744329009205103 1767236.75387855991721153, 1099204.11952444002963603 1767235.5529286100063473, 1099200.28965202998369932 1767233.11883498006500304, 1099200.09720410988666117 1767206.22068548994138837, 1099199.64021384995430708 1767193.16012092004530132, 1099199.58798377006314695 1767191.66686970996670425, 1099199.56518962001428008 1767190.83650781004689634, 1099200.34348226990550756 1767189.36667495011352003, 1099205.48689053999260068 1767180.04023780999705195, 1099208.27761667990125716 1767174.77069541998207569, 1099211.81481597991660237 1767168.08874841989018023, 1099212.80762438010424376 1767168.19517474994063377, 1099217.67116454010829329 1767168.9300590199418366, 1099231.90372733003459871 1767184.87195746996439993, 1099233.35438592010177672 1767186.49692463991232216, 1099237.74271260993555188 1767191.41238998994231224, 1099239.71309865009970963 1767193.61948040989227593, 1099241.66060063010081649 1767195.80120548000559211, 1099242.50884270993992686 1767196.75148300989530981, 1099269.88972738990560174 1767227.42212116997689009, 1099275.15495525998994708 1767233.3192431500647217, 1099280.20584315992891788 1767238.97823449992574751, 1099281.20462626009248197 1767240.09626437001861632, 1099302.09438638994470239 1767263.43128520995378494, 1099307.92511994997039437 1767269.94596241996623576, 1099315.75449463003315032 1767278.69068068009801209, 1099321.25586847006343305 1767284.83738749008625746, 1099323.09522387990728021 1767286.89507822995074093, 1099329.61809984990395606 1767295.02796449000015855, 1099332.99732207995839417 1767299.24166820989921689, 1099345.55006382009014487 1767314.8929942799732089, 1099350.90398685005493462 1767321.56851742998696864, 1099351.28565054992213845 1767322.04425403010100126))",SA001,308958,2723061000,35803044,54000,1995-01-01,SA005,4,150,350.16,,0,0,20119006912.0,1,150-DTC-95,IQT903,308958,SA005,,B,461,520,P0,1.1,1995-01-01,SS00201,,1995-01-01,DTC,True
"MultiLineString ((1099263.92170947999693453 1767177.60408342001028359, 1099262.93312733992934227 1767176.4762441199272871, 1099260.69433564995415509 1767173.92460600007325411, 1099258.37988752010278404 1767171.28679794003255665, 1099255.67930834996514022 1767168.20822161994874477))",SA001,175866,2723063100,35803044,54000,1992-01-01,SA005,13,20,12.5,,0,0,20119006912.0,1,20-STS-92,IQT903,175866,SA005,,B,461,520,P0,0.8,1992-01-01,SS00201,,1992-01-01,STS,True
"MultiLineString ((1100013.63720980007201433 1766778.0203857000451535, 1100015.13655610010027885 1766778.04320499999448657, 1100015.16363899991847575 1766765.95677240006625652, 1100015.18031520000658929 1766758.75832209992222488, 1100015.20056680007837713 1766749.70472640008665621, 1100015.20234810002148151 1766748.90834440011531115, 1100015.23651050007902086 1766733.7325371999759227, 1100015.28428240003995597 1766726.69200449995696545, 1100015.88015599991194904 1766725.75754899997264147, 1100016.52257440006360412 1766724.75008499994874001))",SA001,38784,2723063000,35803045,54000,1993-01-01,SA005,4,80,55.17,,0,0,20119006912.0,1,80-DTC-93,IQT903,38784,SA005,,B,490,520,P0,1.0,1993-01-01,SS00201,,1993-01-01,DTC,True
"MultiLineString ((1100289.77549819997511804 1767036.73737340001389384, 1100288.80753290001302958 1767036.35474109998904169, 1100279.15393009991385043 1767032.49931250000372529, 1100262.96299659996293485 1767026.11780019989237189, 1100261.71965639991685748 1767025.62692550010979176, 1100261.00222250004298985 1767025.34507969999685884, 1100260.46626019990071654 1767025.13457700004801154, 1100256.82386379991658032 1767023.70372519991360605, 1100251.12597270007245243 1767021.46529050008393824, 1100234.78959809988737106 1767015.04653799999505281, 1100224.7842592999804765 1767011.11583440005779266, 1100221.33961550006642938 1767009.42364359996281564, 1100214.98913419991731644 1767006.3040758001152426, 1100214.98913419991731644 1767006.3040758001152426, 1100212.65214310004375875 1767005.15609510010108352, 1100206.84845639998093247 1767001.7242858000099659, 1100200.3174703000113368 1766997.86143329995684326, 1100199.20379239995963871 1766996.93066089996136725, 1100190.86044510011561215 1766989.96077660005539656, 1100177.79533650004304945 1766977.25297140004113317, 1100176.53526320005767047 1766976.02699719998054206, 1100172.0012153999414295 1766970.36893739993683994, 1100169.65209500002674758 1766967.43797309999354184, 1100167.95880459994077682 1766965.32527759997174144, 1100159.89552400005050004 1766955.26119760004803538, 1100159.18612420000135899 1766954.37554250005632639, 1100158.13557399995625019 1766952.6518002999946475, 1100154.05526160006411374 1766945.95682250009849668, 1100151.05357520002871752 1766941.03118940000422299, 1100147.77727769990451634 1766935.65496059996075928, 1100138.61492000008001924 1766920.62008800008334219, 1100133.43981439992785454 1766913.13755499990656972, 1100129.51246090000495315 1766907.36174639989621937, 1100126.58502219989895821 1766903.22487629996612668, 1100123.10715899989008904 1766898.33278240007348359, 1100122.55641290009953082 1766897.53083790000528097, 1100121.49520500004291534 1766895.98562499997206032, 1100116.81536639994010329 1766888.76945580006577075, 1100116.49257269990630448 1766888.27176990010775626, 1100110.00823520007543266 1766877.99779290007427335, 1100108.74394530011340976 1766875.99491279991343617, 1100107.21313979988917708 1766873.57002860005013645, 1100105.19235350005328655 1766870.10280669992789626, 1100098.25977270002476871 1766858.20728869992308319, 1100097.53658999991603196 1766856.32664049998857081, 1100092.67584999999962747 1766843.69282349990680814, 1100092.20271790004335344 1766842.46183330006897449, 1100091.19326329999603331 1766839.48198010004125535, 1100087.27048550010658801 1766827.89224039996042848, 1100082.42158959992229939 1766813.56688160006888211, 1100079.62587359989993274 1766805.30781970010139048, 1100075.65833029989153147 1766806.17718250001780689, 1100076.1097728000022471 1766814.54360509989783168, 1100076.19098940002731979 1766816.04157279990613461))",SA001,107315,2723063000,35803045,54000,1992-01-01,SA005,4,150,341.78,,0,0,20119006912.0,1,150-DTC-92,IQT903,107315,SA005,,B,490,520,P0,1.1,1992-01-01,SS00201,,1992-01-01,DTC,True
"MultiLineString ((1100209.48395790997892618 1767051.61464680009521544, 1100209.44519346999004483 1767053.11383347003720701, 1100209.11456365999765694 1767065.88949700002558529, 1100209.06386763998307288 1767067.84038337995298207, 1100209.02986631006933749 1767069.15365136996842921, 1100208.99708853010088205 1767070.42196321999654174, 1100208.72081476007588208 1767081.10886781010776758, 1100208.68862772011198103 1767082.36612747004255652, 1100208.65298218000680208 1767083.72431707009673119, 1100208.35398153006099164 1767095.2808090599719435, 1100208.31953584006987512 1767096.62301475997082889, 1100208.27761911996640265 1767098.25803233007900417, 1100208.03163472004234791 1767107.77100049005821347, 1100207.99547655996866524 1767109.16988985007628798))",SA001,245307,2723063000,35803045,54000,1992-01-01,SA005,10,50,57.59,,0,0,20119006912.0,1,50-PFP-92,IQT903,245307,SA005,,B,490,520,P0,0.8,1992-01-01,SS00201,,1992-01-01,PFP,True
