cluster_id,repair_count,avg_lat,avg_lon,nearest_d_final,nearest_pipe,nearest_type,nearest_dist,max_d_final,max_d_pipe,avg_d_final,pipe_count,d_final_quartile
155,1,35.8975568,128.6076141,0.0071391823291372,177240,SPLY_LS,5.689780919994512,0.0438277272643519,37985,0.01462745388076553,7,Q4
156,1,35.8955517,128.6118181,0.0073358328369876,3775,SPLY_LS,6.330153698597641,0.0692757803582343,245304,0.015410067505598138,5,Q4
157,1,35.8956685,128.6028173,0.0451096390958521,324843,PIPE_LM,9.857055860740036,0.0451096390958521,324844,0.02587591104252768,5,Q4
158,1,35.8941155,128.607839,0.0060932532654634,212263,SPLY_LS,6.842289068051871,0.0071266004246065,107335,0.006519999142181944,3,Q1
159,1,35.8963045,128.6079341,0.0071303283963193,106483,SPLY_LS,8.266018298618148,0.0124682733736618,37757,0.007513261083731956,7,Q1
160,1,35.8949517,128.5991657,0.0290311962401857,142070,PIPE_LM,8.835481297824526,0.0290311962401857,142070,0.01185684485604043,6,Q3
161,2,35.89690885,128.60017655000001,0.0069821415207353,71441,SPLY_LS,7.18014653641965,0.1443072101443862,142052,0.03079967909917215,6,Q4
162,1,35.8941678,128.6048861,0.0069010581359818,3933,SPLY_LS,7.0171013698777545,0.0120259399502059,106612,0.007865939101430436,9,Q2
163,2,35.897077,128.6077305,0.0073181249713518,3821,SPLY_LS,7.508188843289647,0.0539575075537303,3696,0.01669963424942033,10,Q4
164,3,35.8982751,128.60522816666665,0.0069385708513419,245658,SPLY_LS,7.964547948419918,0.0160397039126991,38252,0.008333828403782495,9,Q2
165,2,35.8930297,128.5985357,0.0073153289925672,210453,SPLY_LS,9.62434180910064,0.0073153289925672,210453,0.007106655383223118,4,Q1
166,3,35.892076833333334,128.6057973,0.0071354543574244,107376,SPLY_LS,6.976080519353077,0.0390515402931816,42328,0.017526592533489673,5,Q4
167,1,35.8930283,128.605446,0.0073763745293644,107397,SPLY_LS,6.2657220362744885,0.0154927281565411,177117,0.00865350276518795,9,Q2
168,4,35.8920942,128.59696839999998,0.0059705680463773,470703,SPLY_LS,10.039393882979661,0.070855627345236,324893,0.02216554697922886,4,Q4
169,1,35.8964225,128.6083507,0.0127628932633723,245224,PIPE_LM,6.814629555094971,0.0148699521170537,37758,0.009152632650029201,7,Q3
170,1,35.8943311,128.6089668,0.0089218285027308,73259,SPLY_LS,6.4428945066670895,0.0557789472884404,18681,0.018860893497233702,10,Q4
171,1,35.8958428,128.6037225,0.0071815880073703,38009,SPLY_LS,8.2023614391013,0.0639654736045996,245474,0.01306726250299519,9,Q4
172,1,35.8963248,128.6004439,0.0070450510433889,244082,SPLY_LS,8.184644773090296,0.0074416140343385,2874,0.007119204100385641,6,Q1
173,3,35.8938019,128.6078556,0.0071249694369821,212265,SPLY_LS,5.817449925914846,0.0129106067971176,38782,0.00805529439429504,8,Q2
174,3,35.8954002,128.6107026,0.0072943591516827,72341,SPLY_LS,7.313970986712995,0.0072943591516827,106460,0.0066105310380861785,7,Q1
175,1,35.8974345,128.5983333,0.0073153289925672,244058,SPLY_LS,14.799765475437257,0.0127628932633723,175868,0.009960732086328628,4,Q3
176,1,35.8917529,128.6062886,0.006735163394762,107379,SPLY_LS,6.762453282671117,0.0124682733736618,211230,0.008382347546753596,7,Q2
177,2,35.89648125,128.59851279999998,0.0070243142007364,244062,SPLY_LS,7.490306517124135,0.0127337211787944,210423,0.008172565227988739,10,Q2
178,1,35.8927563,128.6086165,0.006925289952115,178129,SPLY_LS,8.223560944481806,0.0557789472884404,212251,0.014443095374219624,11,Q4
179,2,35.8926445,128.6060532,0.007298144395324,421939,SPLY_LS,11.124307752385993,0.0249711413695159,411544,0.008887521337463745,7,Q2
180,1,35.8948437,128.6038297,0.0074234401722386,3956,SPLY_LS,9.753343727204145,0.0096141827492683,143157,0.008447091321950859,4,Q2
181,1,35.8967631,128.6092371,0.0072510214805213,143046,SPLY_LS,7.715741530336739,0.036581349282841,325181,0.010630350774329427,9,Q3
183,1,35.8961747,128.6118559,0.0067377263753145,3781,SPLY_LS,9.155753858832702,0.0082727166837863,143007,0.00726345626985021,6,Q1
184,1,35.8929279,128.6061233,0.0064564348109654,420740,SPLY_LS,10.863327771364254,0.0064564348109654,420740,0.006391203692156831,3,Q1
185,1,35.8903724,128.6026803,0.0065802195704485,212350,SPLY_LS,5.084805279835573,0.0639654736045996,38877,0.012362003013847433,9,Q3
186,1,35.8984009,128.6055977,0.0074138872447245,245657,SPLY_LS,8.573749766593478,0.0080513965613435,245237,0.007518892932537507,4,Q1
187,1,35.8968395,128.6064995,0.0072396045671509,106537,SPLY_LS,8.332607240279042,0.0438277272643519,142921,0.012388001305181317,10,Q3
188,2,35.8956008,128.6100887,0.0099460602733954,106345,PIPE_LM,6.715133986183753,0.0099460602733954,106345,0.007630941522791989,7,Q1
189,2,35.89825955,128.6056315,0.0074122562571001,4123,SPLY_LS,6.678754745441977,0.0080513965613435,245237,0.007416435038279032,7,Q1
190,2,35.894937150000004,128.59817745,0.0283752811603181,105105,PIPE_LM,7.98373741901273,0.0354465144716198,414353,0.012678248096321718,13,Q3
191,1,35.8966371,128.5993274,0.0064036997649587,416515,SPLY_LS,10.936903392105133,0.006883350270346,210487,0.00660430740449086,2,Q1
192,1,35.8950317,128.6061481,0.0087191200408471,72392,SPLY_LS,6.932586115886097,0.0087191200408471,72392,0.00800906362066008,6,Q2
193,3,35.8952274,128.598819,0.0088619945567403,210524,SPLY_LS,3.0069319986840792,0.1462461040307996,175848,0.020800973923107296,10,Q4
194,2,35.895777949999996,128.61020805,0.0072636033850521,143022,SPLY_LS,5.980456883159832,0.0129632553818131,439879,0.007940904624362135,5,Q2
195,3,35.8940868,128.6042889,0.0432973627238964,211476,PIPE_LM,11.605320504772262,0.0432973627238964,211476,0.01453357157133113,7,Q4
196,1,35.8913008,128.6057162,0.006363472310705,211229,SPLY_LS,10.193558444651762,0.0346707670947637,193308,0.013167812647012531,5,Q4
197,1,35.8938755,128.6048677,0.0055988610166736,177356,SPLY_LS,5.994290824668724,0.0123209634288065,3960,0.007419998100273394,8,Q1
198,1,35.8930714,128.6079041,0.0063886046145545,212258,SPLY_LS,8.319685955896999,0.0127337211787944,106332,0.00808041160697122,5,Q2
199,1,35.8923093,128.6083009,0.0084994478980842,4699,SPLY_LS,6.608979630247797,0.0701243636229631,38784,0.01865989844618973,8,Q4
200,1,35.8921406,128.6034955,0.008019190279409,38913,SPLY_LS,5.6124600453497395,0.0086164617428888,38912,0.007836973659404228,6,Q1
201,2,35.894309199999995,128.6105751,0.0069655986462597,38823,SPLY_LS,11.768972934914302,0.0070578659461516,178153,0.006328084313448988,5,Q1
202,1,35.894986,128.6116735,0.0691929789033484,245336,PIPE_LM,10.226406680947962,0.0691929789033484,245336,0.034774617035882534,5,Q4
203,2,35.8959027,128.6082557,0.0071543272142205,37933,SPLY_LS,7.538951437472747,0.0129737896179194,439876,0.008491480216308706,9,Q2
204,1,35.8970059,128.6089159,0.0073530747061594,106476,SPLY_LS,9.524198852899554,0.0128859660722632,3694,0.007549408397226908,9,Q1
205,1,35.8947789,128.6033482,0.0062026796140336,106603,SPLY_LS,8.534471653449199,0.0162219752006073,430998,0.00791341600129523,6,Q2
206,2,35.8924255,128.6048535,0.0129752900554134,4828,SPLY_LS,4.811261414374602,0.0559332615739099,419200,0.0203705784036187,4,Q4
207,1,35.8950531,128.6048475,0.1164735557738267,407187,PIPE_LM,8.683326002720962,0.1164735557738267,407188,0.07051564023519499,4,Q4
208,2,35.894484,128.6087472,0.0073714879735418,212274,SPLY_LS,8.674401200427003,0.0340503373923817,246252,0.011491884877213872,7,Q3
209,1,35.8917042,128.5975066,0.0093539353739797,142098,SPLY_LS,7.359632690007844,0.0162087553857603,71373,0.010345129269111155,7,Q3
210,1,35.895589,128.6002707,0.0070790687852682,105178,SPLY_LS,6.450407161489087,0.0290311962401857,243996,0.010954188037196562,10,Q3
211,3,35.8939193,128.5991765,0.0080867101700026,2832,SPLY_LS,12.277399869208956,0.0216692294342273,210459,0.013494612081680105,4,Q4
212,1,35.8901454,128.6032536,0.0773712644328432,48168,PIPE_LM,8.113823174693827,0.0773712644328432,48168,0.017585361828952727,12,Q4
213,1,35.8912155,128.6042629,0.008513240166017,246398,SPLY_LS,10.153643643653762,0.008513240166017,246398,0.0072807281750222755,4,Q1
214,2,35.8971507,128.6089729,0.007147337267259,245342,SPLY_LS,6.843544766082053,0.0128859660722632,3694,0.008237514509055854,9,Q2
215,1,35.8929917,128.6067571,0.0056322033406331,38852,SPLY_LS,7.894814887827313,0.0464824560737003,215096,0.01755961014721906,10,Q4
216,3,35.8944692,128.5984373,0.0064683571192412,2950,SPLY_LS,9.643485888212927,0.0932408960502303,299653,0.0212323727012265,8,Q4
217,1,35.8965336,128.5996083,0.0201880778787596,406711,SPLY_LS,17.98058691619945,0.0201880778787596,406711,0.013696108539967323,2,Q4
218,1,35.8951476,128.6104596,0.0072943591516827,143029,SPLY_LS,8.732620026154226,0.0214767589913084,245307,0.008817685970586858,9,Q2
219,1,35.8944829,128.6086036,0.0061923172965976,212275,SPLY_LS,8.064856382011786,0.0340503373923817,246252,0.01092041318128852,8,Q3
220,3,35.89503233333334,128.5979482,0.0072980871233955,176442,SPLY_LS,1.6020657831650116,0.0127628932633723,142071,0.00788796993226618,7,Q2
221,1,35.8919762,128.6057557,0.0216692294342273,42329,PIPE_LM,1.432714766786579,0.0390515402931816,24850,0.019244747778227322,8,Q4
222,2,35.8924384,128.6066901,0.0063796867002853,143925,SPLY_LS,8.136965323358567,0.0249711413695159,99395,0.008989088165912248,6,Q2
223,1,35.8926632,128.6087565,0.008717261198113,212253,SPLY_LS,3.585762671077106,0.0557789472884404,212251,0.016002588151120253,4,Q4
224,3,35.8968874,128.6031159,0.00707813679234,245479,SPLY_LS,8.048429811574191,0.0219413295028088,143233,0.008324845559763244,11,Q2
225,3,35.89471476666666,128.61126833333333,0.0073933834003041,212281,SPLY_LS,10.146418112211856,0.065534691196846,38779,0.02429239868323224,7,Q4
226,1,35.8955456,128.6022247,0.0069110770599599,177419,SPLY_LS,6.022023082785662,0.0360113034367638,38097,0.00973923740993356,8,Q3
227,1,35.8905587,128.6027877,0.0068943011872523,212348,SPLY_LS,9.00141542489264,0.0639654736045996,38877,0.0193457738788084,6,Q4
228,1,35.8948435,128.6078796,0.0062899670779409,107333,SPLY_LS,6.716738123672888,0.0674682454176989,316639,0.015418271868503645,7,Q4
229,2,35.8921334,128.6036122,0.0073766075275964,107449,SPLY_LS,13.21160637023416,0.008019190279409,38913,0.007466271244574877,4,Q1
230,2,35.8902334,128.60391405000001,0.0064334306842568,38889,SPLY_LS,6.125458419849796,0.0124682733736618,177125,0.007341476653624197,7,Q1
231,3,35.8950004,128.6102705,0.0097459831450357,211358,SPLY_LS,5.596745107437098,0.0149619280483941,3778,0.008667115902273889,8,Q2
232,1,35.8918433,128.6064363,0.0073227849359928,212301,SPLY_LS,8.125999505379134,0.0124682733736618,211230,0.007619497578406657,5,Q1
233,3,35.89425706666666,128.60623416666667,0.0068700693711191,38865,SPLY_LS,8.737851875856595,0.0124682733736618,3680,0.008113742318373937,5,Q2
234,1,35.8963222,128.6016409,0.0069012911342138,72517,SPLY_LS,8.682242170346564,0.0120259399502059,142932,0.007855828452456293,7,Q1
235,2,35.8950986,128.6053886,0.0091784910043272,72394,SPLY_LS,10.829254436987522,0.0150972710112342,72434,0.010985892486703387,3,Q3
236,1,35.8892791,128.6026847,0.0069481237788559,178202,SPLY_LS,4.464413448414848,0.0176827320666301,215055,0.007658932355636419,6,Q1
237,1,35.8978484,128.6039147,0.0070042763527801,106804,SPLY_LS,7.956458402750436,0.0074129552517963,38240,0.007047950515063918,6,Q1
238,1,35.8959807,128.6123805,0.0709752717733486,37855,PIPE_LM,6.5810757701253975,0.0709752717733486,37855,0.018862816309109253,8,Q4
239,1,35.8906001,128.6050173,0.0074320611068244,107413,SPLY_LS,10.184302766134271,0.0287036873425774,211242,0.011999541916547805,4,Q3
240,2,35.8947208,128.6107649,0.0073220859412967,73265,SPLY_LS,4.602987258486429,0.0124682733736618,72211,0.008601160919878469,7,Q2
241,2,35.89030775,128.60371045,0.0070292071636094,212354,SPLY_LS,6.850892073025038,0.0149619280483941,211244,0.008833674125467528,8,Q2
242,2,35.8937121,128.6087386,0.0086894826657303,143897,SPLY_LS,10.745279176362954,0.065534691196846,250048,0.018280853242240755,5,Q4
243,1,35.8944942,128.6004553,0.007407130295995,142171,SPLY_LS,6.387625692801477,0.0120259399502059,36928,0.0074735275500274045,9,Q1
244,1,35.8943564,128.6046949,0.0070452840416209,3941,SPLY_LS,6.370072580637698,0.0073749765399721,38029,0.00707900750591004,4,Q1
245,1,35.888788,128.6021374,0.0073302408794184,144001,SPLY_LS,4.811512820828187,0.0709752717733486,42425,0.016557314040941528,11,Q4
246,1,35.8921106,128.6071623,0.0062526739819062,244344,SPLY_LS,6.368981031822089,0.0084648572003129,199257,0.006799030308374868,4,Q1
247,2,35.892426549999996,128.6063828,0.0073053100685891,246309,SPLY_LS,11.126525363840551,0.0399538261912255,199088,0.01215269114529665,8,Q3
248,1,35.8931034,128.5975124,0.0113190897101259,175879,SPLY_LS,15.662115279953735,0.0113190897101259,175879,0.0113190897101259,1,Q3
249,1,35.8933408,128.6062061,0.0070243142007364,107395,SPLY_LS,10.021888908533542,0.0124682733736618,178160,0.008145157133290505,8,Q2
250,1,35.8935898,128.6044517,0.005215781923562,3947,SPLY_LS,8.778476451185929,0.0131031266278912,436993,0.007365963404893042,9,Q1
251,3,35.89484863333333,128.60849043333334,0.0133431178619665,106330,PIPE_LM,6.707091705524145,0.096712976983588,3773,0.017362751571064282,7,Q4
252,1,35.8899469,128.6035962,0.0059416279417907,246360,SPLY_LS,9.143159711587503,0.0181112800033299,178213,0.008479545412918548,9,Q2
253,1,35.892658,128.597828,0.0088477933144969,36445,SPLY_LS,5.463367075811456,0.0452652652655311,277675,0.01247939676036363,9,Q3
254,3,35.89413726666667,128.59786540000002,0.0072652343726764,142234,SPLY_LS,8.704036637846086,0.0072652343726764,71532,0.007015299210256922,5,Q1
255,1,35.8963482,128.6060171,0.0067449493205081,142922,SPLY_LS,6.266041461402327,0.0070671858754337,3884,0.006906120999016403,5,Q1
256,5,35.89055166,128.60331316000003,0.0073335028546671,3686,SPLY_LS,5.45575735384323,0.0073852284621823,73325,0.00708928511297544,9,Q1
257,1,35.8919494,128.6032447,0.0123209634288065,142915,PIPE_LM,6.978163143740451,0.0127337211787944,106339,0.009151036180632732,6,Q3
258,1,35.8939062,128.6061585,0.0068178777671398,73301,SPLY_LS,4.4450781211621,0.012615583318517,211236,0.007836523416922175,13,Q1
259,1,35.8967216,128.6108766,0.0071249694369821,37870,SPLY_LS,8.471295020947135,0.0074194792022937,72323,0.007181746768179038,3,Q1
260,1,35.894585,128.6053741,0.006953016741729,212324,SPLY_LS,5.861715248041633,0.0149619280483941,142911,0.009198755919995283,7,Q3
261,3,35.8938053,128.609037,0.0081699898075509,38813,SPLY_LS,10.329910585484104,0.0100091846520632,246270,0.008449335581222784,4,Q2
262,3,35.8948166,128.6104906,0.0080897391782245,38821,SPLY_LS,10.141827883677575,0.0164284324186314,72210,0.01022601858128042,4,Q3
263,1,35.8961785,128.600401,0.0071575891894692,175962,SPLY_LS,7.116554813112522,0.0074416140343385,2874,0.007110382398366798,6,Q1
264,2,35.8917379,128.6067056,0.0070555359638311,143938,SPLY_LS,8.17545384923788,0.0127628932633723,177115,0.007989738943496607,9,Q2
265,2,35.8980051,128.6067201,0.0067295714371928,245420,SPLY_LS,7.137503887419465,0.0078453281991819,211433,0.006909990389445309,4,Q1
266,1,35.8964534,128.607266,0.0071326583786398,72413,SPLY_LS,6.486592413723197,0.1058149350026461,106548,0.012744485911911846,14,Q3
267,3,35.88994066666667,128.60259390000002,0.0071492012531154,38901,SPLY_LS,7.552238159345834,0.0197141189023577,212340,0.008909614522082153,14,Q2
268,2,35.894287,128.60983435,0.0070606619249362,143906,SPLY_LS,5.542938376232039,0.0162343340538362,73234,0.0073044683645797975,12,Q1
269,2,35.8961893,128.6011194,0.0070007813792993,106633,SPLY_LS,5.072337916024094,0.0121732498950612,72237,0.007644717502953841,7,Q1
270,1,35.894859,128.6107751,0.0082792024396184,107353,SPLY_LS,7.612742976842776,0.0124682733736618,72211,0.008161285508717309,7,Q2
271,1,35.8952507,128.598274,0.00726337038682,176443,SPLY_LS,9.166354504761111,0.0112889866370395,71383,0.007807263879221616,5,Q1
272,1,35.8944278,128.6099339,0.0070606619249362,143907,SPLY_LS,7.195332729227575,0.0162343340538362,73234,0.008372029801221759,8,Q2
273,1,35.8935602,128.5984186,0.0069770155596302,36450,SPLY_LS,5.871533685060096,0.0454202739392538,71429,0.010184951829265444,12,Q3
274,2,35.8940889,128.6099565,0.0060932532654634,73270,SPLY_LS,8.966260835083663,0.0162343340538362,107320,0.007518493177194926,11,Q1
275,2,35.89770685,128.6018282,0.0072102467899125,38053,SPLY_LS,8.589116626041443,0.0074155182323488,72508,0.00716805851187247,6,Q1
276,1,35.8950436,128.6055463,0.007411557262404,106515,SPLY_LS,7.493817422354003,0.06210336280168,212290,0.01514835346169754,8,Q4
277,2,35.8913711,128.59684415,0.0094466220706893,244019,SPLY_LS,13.359345900522847,0.0094466220706893,210442,0.009332251017022475,6,Q3
278,1,35.8965721,128.6112018,0.0073247988708425,37871,SPLY_LS,8.707332819287446,0.0091248165624931,177215,0.0072940250198136325,5,Q1
279,1,35.8922664,128.6035592,0.0083167657754794,107448,SPLY_LS,11.046191106758666,0.0086164617428888,38912,0.007789313914857068,6,Q1
