FTR_IDN,ORIG_FTR_IDN,SUB_IDN,SEGMENT_LENGTH,IS_SEMICIRCULAR,CNT_JNT
142238_1,142238,1,15.3963819673328,False,2
71389_1,71389,1,2.088958935067175,False,2
176442_1,176442,1,2.5135700867448447,False,2
210576_1,210576,1,12.205182327664629,False,2
2948_1,2948,1,3.861501071738803,False,2
36993_1,36993,1,4.098385696336088,False,2
71536_1,71536,1,4.211687713347819,False,2
244134_1,244134,1,7.290795662423364,False,2
244134_2,244134,2,12.461359691351738,False,2
244134_3,244134,3,1.2348410803204204,False,1
176441_1,176441,1,2.7380097643413444,False,3
176441_2,176441,2,2.305049785746919,False,1
71535_1,71535,1,3.402891144631629,False,2
2866_1,2866,1,4.491536339496638,False,2
244071_1,244071,1,7.037701115459025,False,2
36484_1,36484,1,4.413944801609693,False,2
176376_1,176376,1,4.211745523102677,False,2
142154_1,142154,1,4.985652341761058,False,1
105175_1,105175,1,3.6156726685045326,False,2
105096_1,105096,1,4.983476773673199,False,2
175955_1,175955,1,14.793713618365514,False,1
210514_1,210514,1,4.242784599509237,False,2
176384_1,176384,1,2.7954992285447235,False,2
2953_1,2953,1,3.8620503579384766,False,2
142241_1,142241,1,3.971995017943292,False,2
210524_1,210524,1,2.7681838743897926,False,2
2952_1,2952,1,4.545720592401547,False,2
210491_1,210491,1,7.069696283531576,False,2
210490_1,210490,1,2.6165598028930703,False,2
244069_1,244069,1,2.0175292128224713,False,3
244069_2,244069,2,1.245460890953179,False,1
2865_1,2865,1,3.401046577306616,False,2
244070_1,244070,1,7.1608639115537756,False,2
244068_1,244068,1,3.1899798863049043,False,2
176447_1,176447,1,4.67307558412245,False,2
71480_1,71480,1,2.252085640819369,False,2
71465_1,71465,1,3.850050940056611,False,2
105251_1,105251,1,3.6571453912543537,False,2
2887_1,2887,1,9.320931901505377,False,2
210492_1,210492,1,6.193987472882305,False,2
142155_1,142155,1,6.533540602770067,False,2
462948_1,462948,1,2.086081574203397,False,2
105187_1,105187,1,5.098189201444908,False,2
36492_1,36492,1,3.8013643255113796,False,2
36491_1,36491,1,3.4327104945582505,False,2
176375_1,176375,1,4.5021088281955715,False,2
36493_1,36493,1,3.2834771581792848,False,2
2875_1,2875,1,4.057120495958342,False,2
105188_1,105188,1,5.601633264804857,False,2
244085_1,244085,1,2.6690738374468994,False,2
2841_1,2841,1,3.1972705736062546,False,1
175967_1,175967,1,4.420717352199663,False,2
36494_1,36494,1,4.670009429023917,False,1
244088_1,244088,1,3.8321799859683376,False,2
142171_1,142171,1,3.8436815245193143,False,2
176373_1,176373,1,4.085362947518421,False,2
107614_1,107614,1,5.56379988555169,False,2
142166_1,142166,1,3.400790539333249,False,2
244076_1,244076,1,3.6993722032536778,False,2
2783_1,2783,1,5.164447695141057,False,2
71473_1,71473,1,4.923224894687663,False,2
244079_1,244079,1,4.446783820863735,False,2
2876_1,2876,1,4.030874734480945,False,2
142170_1,142170,1,2.6283626899398125,False,2
210509_1,210509,1,4.465241834380829,False,2
210511_1,210511,1,4.352036331709915,False,2
38093_1,38093,1,5.700892086615853,False,1
245504_1,245504,1,3.8045591412006687,False,2
143229_1,143229,1,3.8148682942185443,False,2
71474_1,71474,1,4.399040839463461,False,2
210501_1,210501,1,3.754730418069931,False,2
244084_1,244084,1,3.790971825298502,False,2
210502_1,210502,1,3.364449007587214,False,2
39070_1,39070,1,4.823248202795608,False,2
71257_1,71257,1,4.762452150046433,False,2
211519_1,211519,1,10.98563097444783,False,2
4006_1,4006,1,4.19379344855149,False,2
3998_1,3998,1,5.068675909568234,False,2
106650_1,106650,1,3.6839669054568334,False,2
106658_1,106658,1,3.3761201671618375,False,2
105186_1,105186,1,1.815516271349614,False,2
176374_1,176374,1,4.76420464136005,False,2
210503_1,210503,1,4.081731287440971,False,2
71470_1,71470,1,5.182476249625949,False,2
142165_1,142165,1,5.421583766796986,False,2
245513_1,245513,1,3.932816929381655,False,2
416848_1,416848,1,2.3979830643331,False,4
416848_2,416848,2,1.9639791703991014,False,2
416848_3,416848,3,5.157437803025416,False,2
245515_1,245515,1,4.065795141811161,False,2
38084_1,38084,1,3.4861201737495393,False,2
210426_1,210426,1,2.948408984082493,False,2
244087_1,244087,1,4.1687980454195435,False,1
71396_1,71396,1,2.9370239669189755,False,2
2784_1,2784,1,2.6850307135204137,False,2
71376_1,71376,1,2.7722220195430656,False,2
142168_1,142168,1,3.9405251449374417,False,1
38065_1,38065,1,4.4446431842776795,False,2
143209_1,143209,1,2.948140050838287,False,2
72515_1,72515,1,3.078079326803974,False,2
143207_1,143207,1,3.709012622726205,False,2
36929_1,36929,1,10.836069628505356,False,2
176377_1,176377,1,6.535860625430868,False,1
36487_1,36487,1,2.80001162248552,False,2
143206_1,143206,1,3.0328986217162903,False,2
211518_1,211518,1,4.795955275437352,False,2
440272_1,440272,1,4.61297179246646,False,2
142172_1,142172,1,3.4552349668530176,False,2
2877_1,2877,1,6.187921077062525,False,2
143208_1,143208,1,3.136868201318774,False,2
2653_1,2653,1,4.764304004002563,False,2
2878_1,2878,1,3.807890129257305,False,2
243987_1,243987,1,3.764426169070105,False,2
210510_1,210510,1,2.82565481863802,False,2
71427_1,71427,1,4.724322000863479,False,1
105189_1,105189,1,4.949417498976807,False,2
246548_1,246548,1,2.5931156455842026,False,2
177424_1,177424,1,4.0265681197331515,False,2
210512_1,210512,1,3.5945028476434953,False,2
142173_1,142173,1,1.4994956527672982,False,3
142173_2,142173,2,1.8990194584489535,False,2
142173_3,142173,3,4.059628604952408,False,1
425344_1,425344,1,7.143400317845144,False,2
471228_1,471228,1,4.3591422842884215,False,2
71532_1,71532,1,4.575897926496972,False,2
105249_1,105249,1,0.9196034890491896,False,3
105249_2,105249,2,2.771274153658069,False,1
105243_1,105243,1,3.472688774593419,False,2
176440_1,176440,1,2.7238217934098867,False,3
176440_2,176440,2,2.4392420763938003,False,1
2947_1,2947,1,6.145629775881703,False,3
2947_2,2947,2,2.2563463250315388,False,1
244096_1,244096,1,2.742118025603923,False,2
36997_1,36997,1,2.779371918677898,False,2
71533_1,71533,1,3.1620864435293683,False,2
244037_1,244037,1,3.401792441362351,False,2
36453_1,36453,1,2.775745354401734,False,2
36485_1,36485,1,4.056221791702638,False,2
2871_1,2871,1,3.6468637775999913,False,2
