cluster_id,중복_건수,평균_재작업_간격(일),최소_간격(일),최대_간격(일),기간,작업타입_패턴,구군,대표_주소
17401,2,0.0,0,0,2016-02-29 ~ 2016-02-29,지하누수 → 긴급공사,,
17447,2,0.0,0,0,2019-12-02 ~ 2019-12-02,지하누수 → 긴급공사,,
17445,2,0.0,0,0,2022-02-18 ~ 2022-02-18,지하누수 → 긴급공사,,
14053,2,0.0,0,0,2017-09-26 ~ 2017-09-26,지상누수 → 긴급공사,,
17444,2,0.0,0,0,2018-10-12 ~ 2018-10-12,지하누수 → 긴급공사,,
17442,2,0.0,0,0,2017-11-17 ~ 2017-11-17,지하누수 → 긴급공사,,
17441,2,0.0,0,0,2015-06-25 ~ 2015-06-25,지하누수 → 긴급공사,,
17438,2,0.0,0,0,2019-03-25 ~ 2019-03-25,지하누수 → 긴급공사,,
11808,2,0.0,0,0,2014-07-04 ~ 2014-07-04,지상누수 → 긴급공사,,
17437,2,0.0,0,0,2021-01-18 ~ 2021-01-18,지하누수 → 긴급공사,,
11814,2,0.0,0,0,2014-06-17 ~ 2014-06-17,지상누수 → 긴급공사,,
17436,2,0.0,0,0,2019-03-25 ~ 2019-03-25,지하누수 → 긴급공사,,
17434,2,0.0,0,0,2019-09-16 ~ 2019-09-16,지하누수 → 긴급공사,,
11818,2,0.0,0,0,2014-09-11 ~ 2014-09-11,지상누수 → 긴급공사,,
17433,2,0.0,0,0,2018-05-03 ~ 2018-05-03,지하누수 → 긴급공사,,
14073,2,0.0,0,0,2017-09-08 ~ 2017-09-08,지상누수 → 긴급공사,,
17432,2,0.0,0,0,2019-03-12 ~ 2019-03-12,지하누수 → 긴급공사,,
17431,2,0.0,0,0,2016-07-20 ~ 2016-07-20,지하누수 → 긴급공사,,
17430,2,0.0,0,0,2018-12-20 ~ 2018-12-20,지하누수 → 긴급공사,,
11843,2,0.0,0,0,2014-07-02 ~ 2014-07-02,지상누수 → 긴급공사,,
17429,2,0.0,0,0,2016-03-18 ~ 2016-03-18,지하누수 → 긴급공사,,
11847,2,0.0,0,0,2014-08-13 ~ 2014-08-13,지상누수 → 긴급공사,,
1966,2,0.0,0,0,2019-12-28 ~ 2019-12-28,지상누수 → 긴급공사,,
17428,2,0.0,0,0,2016-01-21 ~ 2016-01-21,지하누수 → 긴급공사,,
17427,2,0.0,0,0,2016-08-22 ~ 2016-08-22,지하누수 → 긴급공사,,
17426,2,0.0,0,0,2019-08-05 ~ 2019-08-05,지하누수 → 긴급공사,,
17425,2,0.0,0,0,2016-01-19 ~ 2016-01-19,지하누수 → 긴급공사,,
17424,2,0.0,0,0,2021-06-16 ~ 2021-06-16,지하누수 → 긴급공사,,
17448,2,0.0,0,0,2022-06-16 ~ 2022-06-16,지하누수 → 긴급공사,,
17423,2,0.0,0,0,2016-07-19 ~ 2016-07-19,지하누수 → 긴급공사,,
17449,2,0.0,0,0,2019-10-10 ~ 2019-10-10,지하누수 → 긴급공사,,
17451,2,0.0,0,0,2021-03-03 ~ 2021-03-03,지하누수 → 긴급공사,,
17496,2,0.0,0,0,2017-10-10 ~ 2017-10-10,지하누수 → 긴급공사,,
9609,2,0.0,0,0,2012-01-12 ~ 2012-01-12,지상누수 → 지상누수,,
17491,2,0.0,0,0,2016-10-11 ~ 2016-10-11,지하누수 → 긴급공사,,
17490,2,0.0,0,0,2013-11-20 ~ 2013-11-20,지하누수 → 긴급공사,,
17487,2,0.0,0,0,2016-02-17 ~ 2016-02-17,지하누수 → 긴급공사,,
17468,2,0.0,0,0,2021-02-26 ~ 2021-02-26,지하누수 → 긴급공사,,
17467,2,0.0,0,0,2016-02-17 ~ 2016-02-17,지하누수 → 긴급공사,,
17466,2,0.0,0,0,2017-05-22 ~ 2017-05-22,지하누수 → 긴급공사,,
17465,2,0.0,0,0,2022-06-09 ~ 2022-06-09,지하누수 → 긴급공사,,
17464,2,0.0,0,0,2015-09-03 ~ 2015-09-03,지하누수 → 긴급공사,,
17463,2,0.0,0,0,2016-10-11 ~ 2016-10-11,지하누수 → 긴급공사,,
11761,2,0.0,0,0,2014-06-09 ~ 2014-06-09,지상누수 → 긴급공사,,
17462,2,0.0,0,0,2018-02-23 ~ 2018-02-23,지하누수 → 긴급공사,,
17461,2,0.0,0,0,2021-04-07 ~ 2021-04-07,지하누수 → 긴급공사,,
14001,2,0.0,0,0,2017-06-22 ~ 2017-06-22,지상누수 → 긴급공사,,
17460,2,0.0,0,0,2021-04-01 ~ 2021-04-01,지하누수 → 긴급공사,,
17459,2,0.0,0,0,2014-12-13 ~ 2014-12-13,지하누수 → 긴급공사,,
17458,3,0.0,0,0,2015-07-06 ~ 2015-07-06,지하누수 → 긴급공사 → 지하누수,,
14005,2,0.0,0,0,2017-06-28 ~ 2017-06-28,지상누수 → 지하누수,,
17456,2,0.0,0,0,2016-03-07 ~ 2016-03-07,지하누수 → 긴급공사,,
17455,2,0.0,0,0,2020-06-29 ~ 2020-06-29,지하누수 → 긴급공사,,
11785,2,0.0,0,0,2014-11-04 ~ 2014-11-05,지상누수 → 지상누수,,
17454,2,0.0,0,0,2017-06-07 ~ 2017-06-07,지하누수 → 긴급공사,,
14017,2,0.0,0,0,2017-07-24 ~ 2017-07-24,지상누수 → 긴급공사,,
11788,2,0.0,0,0,2014-11-22 ~ 2014-11-22,지상누수 → 긴급공사,,
17453,3,0.0,0,0,2014-10-10 ~ 2014-10-10,지하누수 → 긴급공사 → 지하누수,,
17452,2,0.0,0,0,2018-09-10 ~ 2018-09-10,지하누수 → 긴급공사,,
14046,2,0.0,0,0,2017-10-05 ~ 2017-10-05,지상누수 → 긴급공사,,
13942,2,0.0,0,0,2017-10-24 ~ 2017-10-24,지상누수 → 긴급공사,,
17422,2,0.0,0,0,2014-10-06 ~ 2014-10-06,지하누수 → 긴급공사,,
14089,2,0.0,0,0,2017-06-23 ~ 2017-06-23,지상누수 → 긴급공사,,
17390,2,0.0,0,0,2015-10-07 ~ 2015-10-07,지하누수 → 긴급공사,,
11914,2,0.0,0,0,2015-01-12 ~ 2015-01-12,지상누수 → 긴급공사,,
11917,2,0.0,0,0,2015-01-19 ~ 2015-01-19,지상누수 → 지상누수,,
17388,2,0.0,0,0,2021-10-19 ~ 2021-10-19,지하누수 → 긴급공사,,
12668,2,0.0,0,0,2015-12-08 ~ 2015-12-08,지상누수 → 긴급공사,,
17387,2,0.0,0,0,2018-05-12 ~ 2018-05-12,지하누수 → 긴급공사,,
17385,2,0.0,0,0,2016-06-22 ~ 2016-06-22,지하누수 → 긴급공사,,
17383,2,0.0,0,0,2016-07-20 ~ 2016-07-20,지하누수 → 긴급공사,,
17382,2,0.0,0,0,2020-11-04 ~ 2020-11-04,지하누수 → 긴급공사,,
17381,3,0.0,0,0,2008-11-27 ~ 2008-11-27,지하누수 → 지하누수 → 지하누수,,
17379,2,0.0,0,0,2020-06-08 ~ 2020-06-08,지하누수 → 긴급공사,,
17378,2,0.0,0,0,2019-08-12 ~ 2019-08-12,지하누수 → 긴급공사,,
11527,2,0.0,0,0,2013-11-20 ~ 2013-11-20,지상누수 → 긴급공사,,
14152,2,0.0,0,0,2018-04-18 ~ 2018-04-18,지상누수 → 긴급공사,,
17376,2,0.0,0,0,2021-01-27 ~ 2021-01-27,지하누수 → 긴급공사,,
17375,2,0.0,0,0,2022-04-29 ~ 2022-04-29,지하누수 → 긴급공사,,
17374,2,0.0,0,0,2021-03-11 ~ 2021-03-11,지하누수 → 긴급공사,,
14154,2,0.0,0,0,2017-11-02 ~ 2017-11-02,지상누수 → 긴급공사,,
14157,2,0.0,0,0,2018-03-27 ~ 2018-03-27,지상누수 → 긴급공사,,
14158,2,0.0,0,0,2018-05-22 ~ 2018-05-22,지상누수 → 긴급공사,,
2120,2,0.0,0,0,2021-03-26 ~ 2021-03-26,지상누수 → 긴급공사,,
17373,2,0.0,0,0,2019-08-05 ~ 2019-08-05,지하누수 → 긴급공사,,
17372,2,0.0,0,0,2018-01-12 ~ 2018-01-12,지하누수 → 긴급공사,,
17371,2,0.0,0,0,2018-06-15 ~ 2018-06-15,지하누수 → 긴급공사,,
17370,2,0.0,0,0,2018-05-31 ~ 2018-05-31,지하누수 → 긴급공사,,
17369,2,0.0,0,0,2022-03-30 ~ 2022-03-30,지하누수 → 긴급공사,,
17367,2,0.0,0,0,2022-03-03 ~ 2022-03-03,지하누수 → 긴급공사,,
17391,2,0.0,0,0,2019-09-02 ~ 2019-09-02,지하누수 → 긴급공사,,
17420,2,0.0,0,0,2019-08-21 ~ 2019-08-21,지하누수 → 긴급공사,,
17392,2,0.0,0,0,2018-05-10 ~ 2018-05-10,지하누수 → 긴급공사,,
17394,2,0.0,0,0,2014-07-04 ~ 2014-07-04,지하누수 → 긴급공사,,
17419,2,0.0,0,0,2018-02-20 ~ 2018-02-20,지하누수 → 긴급공사,,
17417,2,0.0,0,0,2015-09-01 ~ 2015-09-01,지하누수 → 긴급공사,,
11869,2,0.0,0,0,2014-07-12 ~ 2014-07-12,지상누수 → 긴급공사,,
11870,3,0.0,0,0,2014-07-15 ~ 2014-07-15,지상누수 → 긴급공사 → 지하누수,,
17416,2,0.0,0,0,2014-12-19 ~ 2014-12-19,지하누수 → 긴급공사,,
17414,2,0.0,0,0,2021-07-09 ~ 2021-07-09,지하누수 → 긴급공사,,
17413,2,0.0,0,0,2019-12-18 ~ 2019-12-18,지하누수 → 긴급공사,,
17412,2,0.0,0,0,2019-12-03 ~ 2019-12-03,지하누수 → 긴급공사,,
17411,2,0.0,0,0,2019-05-24 ~ 2019-05-24,지하누수 → 긴급공사,,
14099,2,0.0,0,0,2017-06-07 ~ 2017-06-07,지상누수 → 긴급공사,,
17410,2,0.0,0,0,2018-07-14 ~ 2018-07-14,지하누수 → 긴급공사,,
11885,2,0.0,0,0,2014-06-29 ~ 2014-06-29,지상누수 → 긴급공사,,
17409,2,0.0,0,0,2020-07-29 ~ 2020-07-29,지하누수 → 긴급공사,,
11888,2,0.0,0,0,2014-06-26 ~ 2014-06-26,지상누수 → 긴급공사,,
2015,2,0.0,0,0,2021-02-16 ~ 2021-02-16,지상누수 → 긴급공사,,
17407,2,0.0,0,0,2015-07-13 ~ 2015-07-13,지하누수 → 긴급공사,,
14116,2,0.0,0,0,2017-07-03 ~ 2017-07-03,지상누수 → 긴급공사,,
17406,2,0.0,0,0,2018-05-01 ~ 2018-05-01,지하누수 → 긴급공사,,
17405,2,0.0,0,0,2016-03-28 ~ 2016-03-28,지하누수 → 긴급공사,,
17404,2,0.0,0,0,2018-05-14 ~ 2018-05-14,지하누수 → 긴급공사,,
17403,2,0.0,0,0,2019-08-21 ~ 2019-08-21,지하누수 → 긴급공사,,
11898,2,0.0,0,0,2014-10-15 ~ 2014-10-15,지상누수 → 긴급공사,,
17402,2,0.0,0,0,2020-05-11 ~ 2020-05-11,지하누수 → 긴급공사,,
17400,2,0.0,0,0,2019-08-05 ~ 2019-08-05,지하누수 → 긴급공사,,
17397,2,0.0,0,0,2021-10-19 ~ 2021-10-19,지하누수 → 긴급공사,,
17396,2,0.0,0,0,2018-05-31 ~ 2018-05-31,지하누수 → 긴급공사,,
17395,2,0.0,0,0,2018-05-31 ~ 2018-05-31,지하누수 → 긴급공사,,
17393,2,0.0,0,0,2016-07-19 ~ 2016-07-19,지하누수 → 긴급공사,,
11746,2,0.0,0,0,2014-11-09 ~ 2014-11-09,지상누수 → 긴급공사,,
1762,2,0.0,0,0,2019-12-26 ~ 2019-12-26,지상누수 → 긴급공사,,
11742,2,0.0,0,0,2014-07-30 ~ 2014-07-31,지상누수 → 지상누수,,
13144,2,0.0,0,0,2016-01-14 ~ 2016-01-14,지상누수 → 긴급공사,,
11094,3,0.0,0,0,2013-02-21 ~ 2013-02-21,지상누수 → 긴급공사 → 지하누수,,
13155,2,0.0,0,0,2016-11-02 ~ 2016-11-02,지상누수 → 긴급공사,,
11082,2,0.0,0,0,2013-10-21 ~ 2013-10-21,지상누수 → 긴급공사,,
11059,2,0.0,0,0,2013-08-31 ~ 2013-08-31,지상누수 → 긴급공사,,
11006,2,0.0,0,0,2013-08-26 ~ 2013-08-26,지상누수 → 긴급공사,,
10988,2,0.0,0,0,2014-05-30 ~ 2014-05-30,지상누수 → 긴급공사,,
10986,2,0.0,0,0,2014-05-05 ~ 2014-05-05,지상누수 → 긴급공사,,
523,2,0.0,0,0,2018-07-11 ~ 2018-07-11,지상누수 → 긴급공사,,
904,2,0.0,0,0,2020-01-10 ~ 2020-01-10,지상누수 → 긴급공사,,
13224,2,0.0,0,0,2016-03-16 ~ 2016-03-16,지상누수 → 긴급공사,,
10932,2,0.0,0,0,2013-04-17 ~ 2013-04-17,지상누수 → 긴급공사,,
13253,2,0.0,0,0,2016-02-15 ~ 2016-02-15,지상누수 → 긴급공사,,
10890,2,0.0,0,0,2013-01-09 ~ 2013-01-09,지상누수 → 긴급공사,,
517,2,0.0,0,0,2018-12-17 ~ 2018-12-18,지상누수 → 지상누수,,
17983,2,0.0,0,0,2008-01-15 ~ 2008-01-15,지하누수 → 지하누수,,
13260,2,0.0,0,0,2016-02-03 ~ 2016-02-03,지상누수 → 긴급공사,,
10867,2,0.0,0,0,2013-02-14 ~ 2013-02-14,지상누수 → 긴급공사,,
11610,2,0.0,0,0,2014-06-10 ~ 2014-06-10,지상누수 → 긴급공사,,
13273,2,0.0,0,0,2016-02-24 ~ 2016-02-24,지상누수 → 긴급공사,,
977,2,0.0,0,0,2019-12-03 ~ 2019-12-03,지상누수 → 긴급공사,,
11619,2,0.0,0,0,2014-06-10 ~ 2014-06-10,지상누수 → 긴급공사,,
10849,2,0.0,0,0,2013-08-30 ~ 2013-08-30,지상누수 → 긴급공사,,
12833,2,0.0,0,0,2015-12-30 ~ 2015-12-30,지상누수 → 긴급공사,,
10842,2,0.0,0,0,2013-04-29 ~ 2013-04-29,지상누수 → 긴급공사,,
13299,2,0.0,0,0,2016-03-30 ~ 2016-03-30,지상누수 → 긴급공사,,
11629,2,0.0,0,0,2014-10-24 ~ 2014-10-24,지상누수 → 긴급공사,,
11588,2,0.0,0,0,2014-10-05 ~ 2014-10-05,지상누수 → 긴급공사,,
1003,2,0.0,0,0,2019-08-26 ~ 2019-08-26,지상누수 → 긴급공사,,
13104,2,0.0,0,0,2016-07-04 ~ 2016-07-04,지상누수 → 긴급공사,,
763,2,0.0,0,0,2019-12-24 ~ 2019-12-24,지상누수 → 긴급공사,,
577,2,0.0,0,0,2019-02-11 ~ 2019-02-11,지상누수 → 긴급공사,,
599,2,0.0,0,0,2019-12-11 ~ 2019-12-12,지상누수 → 지상누수,,
11535,2,0.0,0,0,2013-11-06 ~ 2013-11-06,지상누수 → 긴급공사,,
11454,2,0.0,0,0,2013-10-09 ~ 2013-10-09,지상누수 → 긴급공사,,
616,2,0.0,0,0,2020-05-06 ~ 2020-05-06,지상누수 → 지하누수,,
11416,2,0.0,0,0,2014-05-10 ~ 2014-05-10,지상누수 → 긴급공사,,
11400,2,0.0,0,0,2014-03-02 ~ 2014-03-02,지상누수 → 지상누수,,
11397,2,0.0,0,0,2014-03-11 ~ 2014-03-11,지상누수 → 긴급공사,,
648,2,0.0,0,0,2020-04-28 ~ 2020-04-28,지상누수 → 긴급공사,,
11390,2,0.0,0,0,2013-10-19 ~ 2013-10-20,지상누수 → 지상누수,,
12964,2,0.0,0,0,2016-01-29 ~ 2016-01-29,지상누수 → 긴급공사,,
11380,2,0.0,0,0,2013-11-09 ~ 2013-11-09,지상누수 → 긴급공사,,
11376,2,0.0,0,0,2013-10-04 ~ 2013-10-04,지상누수 → 긴급공사,,
555,2,0.0,0,0,2019-02-25 ~ 2019-02-25,지상누수 → 긴급공사,,
554,2,0.0,0,0,2019-02-15 ~ 2019-02-15,지상누수 → 긴급공사,,
12983,2,0.0,0,0,2015-11-19 ~ 2015-11-19,지상누수 → 긴급공사,,
12987,2,0.0,0,0,2016-04-04 ~ 2016-04-04,지상누수 → 긴급공사,,
11310,2,0.0,0,0,2014-05-21 ~ 2014-05-21,지상누수 → 긴급공사,,
11309,2,0.0,0,0,2014-05-23 ~ 2014-05-23,지상누수 → 긴급공사,,
13017,2,0.0,0,0,2016-10-19 ~ 2016-10-19,지상누수 → 긴급공사,,
11279,2,0.0,0,0,2014-05-02 ~ 2014-05-02,지상누수 → 긴급공사,,
545,2,0.0,0,0,2018-07-08 ~ 2018-07-08,지상누수 → 긴급공사,,
12868,2,0.0,0,0,2016-02-24 ~ 2016-02-24,지상누수 → 긴급공사,,
726,2,0.0,0,0,2020-03-11 ~ 2020-03-11,지상누수 → 긴급공사,,
13031,2,0.0,0,0,2016-05-05 ~ 2016-05-06,지상누수 → 지상누수,,
13039,2,0.0,0,0,2016-10-18 ~ 2016-10-18,지상누수 → 긴급공사,,
18091,2,0.0,0,0,2007-08-21 ~ 2007-08-21,지하누수 → 지하누수,,
782,2,0.0,0,0,2019-12-17 ~ 2019-12-17,지상누수 → 긴급공사,,
11631,2,0.0,0,0,2014-10-13 ~ 2014-10-13,지상누수 → 긴급공사,,
10816,2,0.0,0,0,2013-01-05 ~ 2013-01-05,지상누수 → 긴급공사,,
10813,2,0.0,0,0,2013-03-05 ~ 2013-03-05,지상누수 → 긴급공사,,
13556,2,0.0,0,0,2016-03-10 ~ 2016-03-10,지상누수 → 긴급공사,,
13584,2,0.0,0,0,2016-04-26 ~ 2016-04-26,지상누수 → 긴급공사,,
13601,2,0.0,0,0,2016-12-02 ~ 2016-12-02,지상누수 → 긴급공사,,
13612,2,0.0,0,0,2016-08-26 ~ 2016-08-26,지상누수 → 긴급공사,,
17708,2,0.0,0,0,2011-08-04 ~ 2011-08-04,지하누수 → 지하누수,,
11700,2,0.0,0,0,2014-04-08 ~ 2014-04-08,지상누수 → 긴급공사,,
13635,2,0.0,0,0,2017-04-28 ~ 2017-04-28,지상누수 → 긴급공사,,
11712,2,0.0,0,0,2014-08-17 ~ 2014-08-17,지상누수 → 긴급공사,,
17661,2,0.0,0,0,2012-07-23 ~ 2012-07-24,지하누수 → 지하누수,,
1526,2,0.0,0,0,2021-07-31 ~ 2021-07-31,지상누수 → 긴급공사,,
10010,2,0.0,0,0,2012-09-26 ~ 2012-09-26,지하누수 → 지상누수,,
17604,2,0.0,0,0,2013-02-25 ~ 2013-02-25,지하누수 → 지하누수,,
13761,2,0.0,0,0,2017-05-10 ~ 2017-05-10,지상누수 → 지상누수,,
1613,4,0.0,0,0,2021-11-06 ~ 2021-11-06,지상누수 → 지상누수 → 지상누수 → 지하누수,,
1625,2,0.0,0,0,2021-02-02 ~ 2021-02-02,지상누수 → 긴급공사,,
1649,2,0.0,0,0,2021-12-01 ~ 2021-12-01,지상누수 → 지상누수,,
17553,2,0.0,0,0,2008-11-19 ~ 2008-11-19,지하누수 → 지하누수,,
1666,2,0.0,0,0,2021-12-31 ~ 2021-12-31,지상누수 → 긴급공사,,
1675,2,0.0,0,0,2022-04-06 ~ 2022-04-07,지상누수 → 지하누수,,
1677,2,0.0,0,0,2022-05-16 ~ 2022-05-16,지상누수 → 긴급공사,,
11727,2,0.0,0,0,2014-07-29 ~ 2014-07-29,지상누수 → 긴급공사,,
13884,2,0.0,0,0,2017-10-27 ~ 2017-10-27,지상누수 → 긴급공사,,
17515,2,0.0,0,0,2017-12-07 ~ 2017-12-07,지하누수 → 긴급공사,,
13918,2,0.0,0,0,2017-10-25 ~ 2017-10-25,지상누수 → 긴급공사,,
17513,2,0.0,0,0,2016-10-11 ~ 2016-10-11,지하누수 → 긴급공사,,
17511,2,0.0,0,0,2014-02-17 ~ 2014-02-17,지하누수 → 긴급공사,,
17506,2,0.0,0,0,2017-11-07 ~ 2017-11-07,지하누수 → 긴급공사,,
13550,2,0.0,0,0,2017-01-17 ~ 2017-01-17,지상누수 → 긴급공사,,
10380,2,0.0,0,0,2013-07-30 ~ 2013-07-30,지상누수 → 긴급공사,,
13542,3,0.0,0,0,2017-03-13 ~ 2017-03-14,지상누수 → 지상누수 → 지하누수,,
11676,2,0.0,0,0,2014-09-19 ~ 2014-09-19,지상누수 → 긴급공사,,
10802,2,0.0,0,0,2013-01-29 ~ 2013-01-29,지상누수 → 긴급공사,,
17957,2,0.0,0,0,2008-08-29 ~ 2008-08-29,지하누수 → 지하누수,,
1030,2,0.0,0,0,2019-07-17 ~ 2019-07-17,지상누수 → 긴급공사,,
17948,2,0.0,0,0,2011-05-02 ~ 2011-05-02,지하누수 → 지하누수,,
10772,2,0.0,0,0,2013-11-20 ~ 2013-11-20,지상누수 → 긴급공사,,
11640,2,0.0,0,0,2014-06-12 ~ 2014-06-12,지상누수 → 긴급공사,,
11643,2,0.0,0,0,2014-04-10 ~ 2014-04-10,지상누수 → 긴급공사,,
13334,2,0.0,0,0,2016-11-01 ~ 2016-11-01,지상누수 → 긴급공사,,
488,2,0.0,0,0,2019-05-15 ~ 2019-05-15,지상누수 → 긴급공사,,
10768,2,0.0,0,0,2013-06-04 ~ 2013-06-04,지상누수 → 긴급공사,,
13336,2,0.0,0,0,2016-01-20 ~ 2016-01-20,지상누수 → 긴급공사,,
13339,2,0.0,0,0,2016-01-24 ~ 2016-01-24,지상누수 → 긴급공사,,
10728,2,0.0,0,0,2013-09-23 ~ 2013-09-23,지상누수 → 긴급공사,,
17366,2,0.0,0,0,2016-07-27 ~ 2016-07-27,지하누수 → 긴급공사,,
11655,2,0.0,0,0,2014-03-03 ~ 2014-03-03,지상누수 → 긴급공사,,
13394,2,0.0,0,0,2016-05-24 ~ 2016-05-25,지상누수 → 지하누수,,
10636,2,0.0,0,0,2013-06-07 ~ 2013-06-07,지상누수 → 긴급공사,,
10618,2,0.0,0,0,2013-01-26 ~ 2013-01-26,지상누수 → 긴급공사,,
13431,2,0.0,0,0,2016-04-12 ~ 2016-04-12,지상누수 → 긴급공사,,
12813,2,0.0,0,0,2015-08-21 ~ 2015-08-21,지상누수 → 긴급공사,,
13437,2,0.0,0,0,2016-06-10 ~ 2016-06-10,지상누수 → 긴급공사,,
10548,2,0.0,0,0,2013-06-17 ~ 2013-06-18,지상누수 → 지상누수,,
13451,2,0.0,0,0,2016-02-23 ~ 2016-02-23,지상누수 → 긴급공사,,
13456,2,0.0,0,0,2016-01-22 ~ 2016-01-22,지상누수 → 긴급공사,,
1192,2,0.0,0,0,2019-08-10 ~ 2019-08-10,지상누수 → 긴급공사,,
13479,2,0.0,0,0,2016-02-26 ~ 2016-02-26,지상누수 → 긴급공사,,
10478,2,0.0,0,0,2013-05-21 ~ 2013-05-21,지상누수 → 긴급공사,,
13503,2,0.0,0,0,2016-08-02 ~ 2016-08-02,지상누수 → 지상누수,,
13385,2,0.0,0,0,2016-03-30 ~ 2016-03-30,지상누수 → 긴급공사,,
17365,2,0.0,0,0,2020-02-03 ~ 2020-02-03,지하누수 → 긴급공사,,
11934,2,0.0,0,0,2015-05-22 ~ 2015-05-22,지상누수 → 긴급공사,,
17359,2,0.0,0,0,2014-10-06 ~ 2014-10-06,지하누수 → 긴급공사,,
14926,2,0.0,0,0,2018-12-04 ~ 2018-12-04,지상누수 → 긴급공사,,
7657,2,0.0,0,0,2009-08-31 ~ 2009-09-01,지상누수 → 지상누수,,
14942,2,0.0,0,0,2018-08-21 ~ 2018-08-21,지상누수 → 긴급공사,,
14948,2,0.0,0,0,2022-07-07 ~ 2022-07-07,지상누수 → 지하누수,,
14985,2,0.0,0,0,2021-07-17 ~ 2021-07-17,지상누수 → 긴급공사,,
15038,2,0.0,0,0,2021-02-26 ~ 2021-02-26,지상누수 → 긴급공사,,
15104,3,0.0,0,0,2021-01-18 ~ 2021-01-18,지상누수 → 지상누수 → 관리대장,,
3961,3,0.0,0,0,2009-09-03 ~ 2009-09-04,지상누수 → 지하누수 → 지상누수,,
15135,2,0.0,0,0,2021-04-20 ~ 2021-04-20,지상누수 → 긴급공사,,
15144,2,0.0,0,0,2021-04-20 ~ 2021-04-20,지상누수 → 긴급공사,,
15155,2,0.0,0,0,2021-03-25 ~ 2021-03-25,지상누수 → 긴급공사,,
14925,3,0.0,0,0,2018-11-01 ~ 2018-11-01,지상누수 → 긴급공사 → 지하누수,,
4144,3,0.0,0,0,2016-10-27 ~ 2016-10-27,지상누수 → 긴급공사 → 지상누수,,
15211,2,0.0,0,0,2021-01-22 ~ 2021-01-22,지하누수 → 지상누수,,
4221,3,0.0,0,0,2016-02-03 ~ 2016-02-03,지상누수 → 긴급공사 → 지상누수,,
15217,2,0.0,0,0,2021-11-19 ~ 2021-11-19,지상누수 → 지상누수,,
12430,2,0.0,0,0,2015-01-02 ~ 2015-01-02,지상누수 → 긴급공사,,
12429,2,0.0,0,0,2015-01-19 ~ 2015-01-19,지상누수 → 긴급공사,,
7164,2,0.0,0,0,2009-10-18 ~ 2009-10-18,지상누수 → 지상누수,,
15245,2,0.0,0,0,2021-09-08 ~ 2021-09-08,지상누수 → 지상누수,,
4342,3,0.0,0,0,2014-12-09 ~ 2014-12-09,지상누수 → 긴급공사 → 지상누수,,
15279,2,0.0,0,0,2022-05-28 ~ 2022-05-28,지상누수 → 긴급공사,,
15315,2,0.0,0,0,2021-08-19 ~ 2021-08-19,지상누수 → 지상누수,,
4501,3,0.0,0,0,2018-05-31 ~ 2018-05-31,지하누수 → 지상누수 → 지상누수,,
16508,2,0.0,0,0,2012-04-16 ~ 2012-04-16,지하누수 → 지하누수,,
14890,2,0.0,0,0,2019-01-17 ~ 2019-01-17,지상누수 → 긴급공사,,
14886,2,0.0,0,0,2019-05-07 ~ 2019-05-07,지상누수 → 긴급공사,,
14875,2,0.0,0,0,2018-11-02 ~ 2018-11-02,지상누수 → 긴급공사,,
2807,2,0.0,0,0,2019-03-04 ~ 2019-03-04,지상누수 → 긴급공사,,
16912,4,0.0,0,0,2022-04-19 ~ 2022-04-19,지하누수 → 지하누수 → 관리대장 → 관리대장,,
14643,2,0.0,0,0,2018-03-02 ~ 2018-03-02,지상누수 → 긴급공사,,
14667,2,0.0,0,0,2018-09-28 ~ 2018-09-29,지상누수 → 지상누수,,
14678,2,0.0,0,0,2018-09-12 ~ 2018-09-12,지상누수 → 긴급공사,,
2870,2,0.0,0,0,2019-09-26 ~ 2019-09-26,지상누수 → 긴급공사,,
12497,2,0.0,0,0,2015-07-21 ~ 2015-07-21,지상누수 → 긴급공사,,
2871,2,0.0,0,0,2019-09-26 ~ 2019-09-26,지상누수 → 긴급공사,,
135,2,0.0,0,0,2020-12-15 ~ 2020-12-15,지상누수 → 지상누수,,
14684,2,0.0,0,0,2018-10-23 ~ 2018-10-23,지상누수 → 긴급공사,,
14698,2,0.0,0,0,2018-12-18 ~ 2018-12-18,지상누수 → 지상누수,,
2889,2,0.0,0,0,2019-10-18 ~ 2019-10-18,지상누수 → 긴급공사,,
14712,2,0.0,0,0,2018-10-23 ~ 2018-10-23,지상누수 → 긴급공사,,
14722,2,0.0,0,0,2019-01-24 ~ 2019-01-24,지상누수 → 긴급공사,,
12482,2,0.0,0,0,2015-08-05 ~ 2015-08-05,지상누수 → 긴급공사,,
14739,2,0.0,0,0,2018-09-10 ~ 2018-09-10,지상누수 → 긴급공사,,
14765,2,0.0,0,0,2018-10-28 ~ 2018-10-28,지상누수 → 긴급공사,,
14774,2,0.0,0,0,2018-06-04 ~ 2018-06-05,지상누수 → 지상누수,,
14812,2,0.0,0,0,2018-04-24 ~ 2018-04-24,지상누수 → 긴급공사,,
17364,2,0.0,0,0,2020-06-30 ~ 2020-06-30,지하누수 → 긴급공사,,
14853,2,0.0,0,0,2019-04-15 ~ 2019-04-15,지상누수 → 긴급공사,,
120,2,0.0,0,0,2020-10-13 ~ 2020-10-13,지상누수 → 긴급공사,,
3286,3,0.0,0,0,2008-11-03 ~ 2008-11-03,지하누수 → 지하누수 → 지상누수,,
