wkt_geom,FTR_CDE,FTR_IDN,HJD_CDE,SHT_NUM,MNG_CDE,IST_YMD,SAA_CDE,MOP_CDE,STD_DIP,BYC_LEN,JHT_CDE,LOW_DEP,HGH_DEP,CNT_NUM,SYS_CHK,PIP_LBL,GIS_IDN,FTC_CDE,CLS_YMD,MET_IDN,GU_CDE,SMZ_NUM,MDZ_NUM,LGZ_NUM,AVG_DEP,FNS_YMD,WTP_CDE,RMK_TXT
"MultiLineString ((1099515.31511791003867984 1767151.30054742004722357, 1099513.16695596999488771 1767146.64167590998113155))",SA002,106642,2723063100,35803045,54000,19930429,,1,13,8,,0,0,1.80001E+12,1,13-93,106642,SA006,,143363,B,243,520,P0,0,,,
"MultiLineString ((1099503.78025847999379039 1767157.39913750998675823, 1099501.39724996988661587 1767152.54134881007485092))",SA002,38075,2723063100,35803045,54000,19940516,,1,13,14,,0,0,1.80001E+12,1,13-94,38075,SA006,,28006,B,243,520,P0,0,,,
"MultiLineString ((1099492.46538129006512463 1767162.46132131991907954, 1099490.69582328991964459 1767158.5982413599267602))",SA002,211508,2723063100,35803045,54000,19880127,,1,32,5,,0,0,2.00509E+12,1,May.32,211508,SA006,,41422,B,243,520,P0,0,,,
"MultiLineString ((1099500.9544726200401783 1767158.65418667998164892, 1099502.91667637997306883 1767162.59768087998963892))",SA002,143214,2723063100,35803045,54000,19920815,,1,13,12,,0,0,1.80001E+12,1,13-92,143214,SA006,,130068,B,243,520,P0,0,,,
"MultiLineString ((1099579.39222197001799941 1767156.28782414994202554, 1099577.78579740994609892 1767158.89688516990281641))",SA002,106566,2723063100,35803045,54000,19921224,,1,13,10,,0,0,1.80001E+12,1,,106566,SA006,,116745,B,470,520,P0,0,,,
"MultiLineString ((1099566.93329091998748481 1767161.80720831011421978, 1099562.78152383002452552 1767161.64195460989139974))",SA002,245442,2723063100,35803045,54000,19960903,,1,13,6,,0,0,1.80001E+12,1,13-96,245442,SA006,,8221,B,470,520,P0,0,,,
"MultiLineString ((1099536.70398057997226715 1767157.7434889399446547, 1099540.39633276010863483 1767157.80873611010611057))",SA002,3922,2723063100,35803045,54000,19920615,,1,13,18,,0,0,1.80001E+12,1,,3922,SA006,,163939,B,470,520,P0,0,,,
"MultiLineString ((1099506.31660894001834095 1767156.1069104599300772, 1099503.69976932997815311 1767150.70973646990023553))",SA002,177413,2723063100,35803045,54000,19920807,,1,13,6,,0,0,1.80001E+12,1,13-92,177413,SA006,,8212,B,243,520,P0,0,,,
"MultiLineString ((1099566.75550933997146785 1767166.25566749996505678, 1099570.29171601007692516 1767166.39754644990898669))",SA002,143147,2723063100,35803045,54000,19920604,,1,13,6,,0,0,1.80001E+12,1,13-92,143147,SA006,,88296,B,470,520,P0,0,,,
"MultiLineString ((1099536.87461043009534478 1767149.99920913996174932, 1099540.8338138700928539 1767150.06953547010198236))",SA002,38007,2723063100,35803045,54000,19920615,,1,13,18,,0,0,1.80001E+12,1,,38007,SA006,,88295,B,470,520,P0,0,,,
"MultiLineString ((1099491.2176921300124377 1767170.86534366011619568, 1099496.63477211003191769 1767172.18927219999022782))",SA002,3988,2723063100,35803045,54000,19920815,,1,13,7,,0,0,1.80001E+12,1,13-92,3988,SA006,,176902,B,243,520,P0,0,,,
"MultiLineString ((1099536.50802632002159953 1767170.65395403001457453, 1099540.03687151009216905 1767170.88581002992577851))",SA002,72448,2723063100,35803045,54000,19920615,,1,13,18,,0,0,1.80001E+12,1,,72448,SA006,,94966,B,470,520,P0,0,,,
"MultiLineString ((1099566.45479875989258289 1767174.82734641991555691, 1099562.60785078001208603 1767174.67373450007289648))",SA002,3921,2723063100,35803045,54000,19920604,,1,13,13,,0,0,1.80001E+12,1,13-92,3921,SA006,,1853,B,470,520,P0,0,,,
"MultiLineString ((1099595.98328596004284918 1767171.38489652005955577, 1099591.75293804006651044 1767171.3934226599521935))",SA002,72447,2723063100,35803045,54000,19920504,,1,13,8,,0,0,1.80001E+12,1,,72447,SA006,,55327,B,470,520,P0,0,,,
"MultiLineString ((1099583.8536052699200809 1767159.03431043005548418, 1099582.34660013997927308 1767161.48187101003713906))",SA002,143148,2723063100,35803045,54000,19921224,,1,13,10,,0,0,1.80001E+12,1,,143148,SA006,,28021,B,470,520,P0,0,,,
"MultiLineString ((1099589.61397183989174664 1767158.35803040000610054, 1099589.6364544800017029 1767154.94413453992456198))",SA002,177350,2723063100,35803045,54000,20191205,,1,25,4,,0,0,2.01911E+12,1,25-19,177350,SA006,,1847,B,470,520,P0,0,,,
"MultiLineString ((1099414.73750025988556445 1767163.7731364700011909, 1099420.92955824988894165 1767164.74829321005381644))",SA002,72522,2723063100,35803045,54000,19940629,,1,13,8,,0,0,1.80001E+12,1,,72522,SA006,,149936,B,243,520,P0,0,,,
"MultiLineString ((1099394.44629537989385426 1767174.98601384996436536, 1099396.98415652010589838 1767174.968686250038445))",SA002,211255,2723063100,35803045,54000,19930610,,1,13,10,,0,0,1.80001E+12,1,,211255,SA006,,123295,B,243,520,P0,0,,,
"MultiLineString ((1099532.80573537992313504 1767171.70242494996637106, 1099528.88768759998492897 1767171.61571721010841429))",SA002,106641,2723063100,35803045,54000,19920729,,1,13,8,,0,0,1.80001E+12,1,,106641,SA006,,81712,B,243,520,P0,0,,,
"MultiLineString ((1099585.72323024994693696 1767155.90374138997867703, 1099585.82262088009156287 1767151.53807641007006168))",SA002,406871,2723063100,35803045,54000,19910419,,1,13,6,,0,0,1.80001E+12,1,13-91,406871,SA006,,305235,B,470,520,P0,0,,,
"MultiLineString ((1099536.62305192998610437 1767164.21104107005521655, 1099540.23844287008978426 1767164.27510682004503906))",SA002,177345,2723063100,35803045,54000,19920615,,1,13,18,,0,0,1.80001E+12,1,,177345,SA006,,163938,B,470,520,P0,0,,,
"MultiLineString ((1099394.6605883298907429 1767153.10715341009199619, 1099397.81338814995251596 1767153.08419025992043316))",SA002,3704,2723063100,35803045,54000,19930611,,1,13,16,,0,0,1.80001E+12,1,,3704,SA006,,48017,B,243,520,P0,0,,,
"MultiLineString ((1099532.85177373001351953 1767168.23541006003506482, 1099528.78671542997471988 1767168.01430034008808434))",SA002,442653,2723063100,35803045,54000,20150521,,1,32,4,,0,0,2.01505E+12,1,32-15,442653,SA006,,323618,B,243,520,P0,0,,,
"MultiLineString ((1099423.24421604000963271 1767139.40602112002670765, 1099423.02765755006112158 1767153.62026593997143209))",SA002,177415,2723063100,35803045,54000,19880427,,1,13,18,,0,0,1.80001E+12,1,,177415,SA006,,48029,B,243,520,P0,0,,,
"MultiLineString ((1099436.78026966005563736 1767112.26512615010142326, 1099436.63645112002268434 1767116.70309974998235703))",SA002,3996,2723063100,35803045,54000,19940517,,1,13,4,,0,0,2.0061E+12,1,,3996,SA006,,41413,B,243,520,P0,0,,,
"MultiLineString ((1099419.82584177004173398 1767111.83488540002144873, 1099419.73583393008448184 1767115.38092651008628309))",SA002,106646,2723063100,35803045,54000,19900412,,1,13,6,,0,0,1.80001E+12,1,,106646,SA006,,183515,B,243,520,P0,0,,,
"MultiLineString ((1099466.23726843693293631 1767113.01408306998200715, 1099466.34745669993571937 1767109.15007729991339147))",SA002,211513,2723063100,35803045,54000,19930427,,1,13,10,,0,0,1.80001E+12,1,13-93,211513,SA006,,8208,B,243,520,P0,0,19930427,SS002,
"MultiLineString ((1099457.6847275800537318 1767161.7346993600949645, 1099450.80110714002512395 1767162.19578396994620562))",SA002,177137,2723063100,35803045,54000,19941130,,1,20,10,,0,0,1.80001E+12,1,20-94,177137,SA006,,190008,B,243,520,P0,0,,,
"MultiLineString ((1099424.86216867994517088 1767136.56715481006540358, 1099424.93427245994098485 1767132.75000733998604119))",SA002,38076,2723063100,35803045,54000,19930427,,1,13,8,,0,0,1.80001E+12,1,,38076,SA006,,123296,B,243,520,P0,0,,,
"MultiLineString ((1099457.95143674011342227 1767163.0876451600342989, 1099463.86874720989726484 1767159.17744132992811501))",SA002,3990,2723063100,35803045,54000,19940716,,1,13,5,,0,0,1.80001E+12,1,13-94,3990,SA006,,136680,B,243,520,P0,0,,,
"MultiLineString ((1099460.80967080011032522 1767112.87627099989913404, 1099460.68111100001260638 1767117.37730919988825917))",SA002,177418,2723063100,35803045,54000,19900707,,1,13,8,,0,0,1.80001E+12,1,13-90,177418,SA006,,14760,B,243,520,P0,0,19900707,SS002,
"MultiLineString ((1099440.93770110001787543 1767139.67454329994507134, 1099441.72515529999509454 1767139.24624309991486371, 1099442.32822710974141955 1767135.95287352101877332))",SA002,211509,2723063100,35803045,54000,19951103,,1,13,10,,0,0,1.80001E+12,1,13-95,211509,SA006,,176890,B,243,520,P0,0,19951103,SS002,
"MultiLineString ((1099473.29017339996062219 1767113.1931632999330759, 1099473.18455139989964664 1767116.87484430009499192))",SA002,177419,2723063100,35803045,54000,19940517,,1,13,7,,0,0,1.80001E+12,1,13-94,177419,SA006,,1830,B,243,520,P0,0,19940517,SS002,
"MultiLineString ((1099478.3628587001003325 1767136.9451401000842452, 1099478.48350779991596937 1767129.61834343988448381))",SA002,106643,2723063100,35803045,54000,19901103,,1,13,9,,0,0,1.80001E+12,1,,106643,SA006,,101609,B,243,520,P0,0,,,
"MultiLineString ((1099651.97303806990385056 1767136.87998867989517748, 1099655.83177521009929478 1767136.91676792991347611))",SA002,106568,2723063100,35803045,54000,19880618,,1,13,10,,0,0,1.80001E+12,1,,106568,SA006,,8235,B,470,520,P0,0,,,
"MultiLineString ((1099651.95643095998093486 1767138.69141688989475369, 1099647.98064915998838842 1767138.65486211003735662))",SA002,106569,2723063100,35803045,54000,19880618,,1,13,7,,0,0,1.80001E+12,1,,106569,SA006,,21486,B,470,520,P0,0,,,
"MultiLineString ((1099644.95872623007744551 1767110.46255860989913344, 1099644.90210107993334532 1767114.31200721999630332))",SA002,245447,2723063100,35803045,54000,20070702,,1,20,4,,0,0,2.00706E+12,1,07월 20일,245447,SA006,,61792,B,470,520,P0,0,,,
"MultiLineString ((1099639.71259401994757354 1767165.73709230008535087, 1099639.67896758997812867 1767169.25693807005882263))",SA002,143142,2723063100,35803045,54000,19921224,,1,13,10,,0,0,1.80001E+12,1,,143142,SA006,,123313,B,470,520,P0,0,,,
"MultiLineString ((1099482.55905627994798124 1767137.01410735002718866, 1099482.49868005001917481 1767140.71652802010066807))",SA002,177412,2723063100,35803045,54000,19980327,,1,13,7,,0,0,1.99803E+12,1,,177412,SA006,,1844,B,243,520,P0,0,,,
"MultiLineString ((1099636.42164223990403116 1767165.70495850988663733, 1099636.38726607011631131 1767169.20780784008093178))",SA002,177343,2723063100,35803045,54000,19921224,,1,13,10,,0,0,1.80001E+12,1,,177343,SA006,,61787,B,470,520,P0,0,,,
"MultiLineString ((1099469.76592839998193085 1767174.00969050009734929, 1099468.82127589988522232 1767181.00898510008119047, 1099470.70453280000947416 1767181.28421949991025031))",SA002,38071,2723063100,35803045,54000,20210927,,1,13,2,,0,0,2.02109E+12,1,13-21,38071,SA006,,61784,B,243,520,P0,0,20210927,SS002,
"MultiLineString ((1099445.93150951992720366 1767171.38827966991811991, 1099441.77233298006467521 1767170.2318380200304091))",SA002,177411,2723063100,35803045,54000,19911005,,1,13,10,,0,0,1.80001E+12,1,13-91,177411,SA006,,48025,B,243,520,P0,0,,,
"MultiLineString ((1099450.73838077997788787 1767170.60292076994664967, 1099449.7691854799631983 1767174.73886301997117698))",SA002,211505,2723063100,35803045,54000,19910422,,1,25,6,,0,0,1.80001E+12,1,25-91,211505,SA006,,28009,B,243,520,P0,0,,,
"MultiLineString ((1099422.77219799999147654 1767111.90979145001620054, 1099422.68865718995220959 1767114.1110672599170357))",SA002,37828,2723063100,35803045,54000,19940517,,1,13,7,,0,0,1.80001E+12,1,,37828,SA006,,8205,B,243,520,P0,0,,,
"MultiLineString ((1099479.29634566488675773 1767113.34563437220640481, 1099479.41285330010578036 1767109.23310710000805557))",SA002,3997,2723063100,35803045,54000,19930610,,1,13,19,,0,0,1.80001E+12,1,13-93,3997,SA006,,8207,B,243,520,P0,0,19930610,SS002,
"MultiLineString ((1099630.64673464000225067 1767079.28979750000871718, 1099639.14509941008873284 1767079.35919980006292462, 1099646.05837129009887576 1767080.86578219011425972))",SA002,245450,2723063100,35803045,54000,19870803,,1,13,12,,0,0,1.80001E+12,1,,245450,SA006,,110410,B,470,520,P0,0,,,
"MultiLineString ((1099651.85789191001094878 1767149.16805940004996955, 1099647.58025598991662264 1767149.12788112997077405))",SA002,211455,2723063100,35803045,54000,19921226,,1,13,8,,0,0,1.80001E+12,1,,211455,SA006,,176912,B,470,520,P0,0,,,
"MultiLineString ((1099649.48203448997810483 1767106.58041764004155993, 1099649.53641647007316351 1767102.81490440992638469))",SA002,245449,2723063100,35803045,54000,19880930,,1,13,8,,0,0,1.80001E+12,1,,245449,SA006,,196696,B,470,520,P0,0,,,
"MultiLineString ((1099438.87283109989948571 1767139.64311331999488175, 1099438.8343034100253135 1767142.17104938998818398))",SA002,106645,2723063100,35803045,54000,19940629,,1,13,12,,0,0,1.80001E+12,1,,106645,SA006,,41411,B,243,520,P0,0,,,
"MultiLineString ((1099452.114586410112679 1767112.6556722701061517, 1099452.00759379006922245 1767116.85822001006454229))",SA002,3994,2723063100,35803045,54000,19880809,,1,13,7,,0,0,1.80001E+12,1,,3994,SA006,,94959,B,243,520,P0,0,,,
"MultiLineString ((1099462.92516197008080781 1767135.46530021005310118, 1099462.54661898990161717 1767141.28552381996996701))",SA002,38073,2723063100,35803045,54000,19930714,,1,13,18,,0,0,1.80001E+12,1,,38073,SA006,,163928,B,243,520,P0,0,,,
"MultiLineString ((1099458.14562318008393049 1767126.64331414992921054, 1099453.66693810001015663 1767126.59482791996560991))",SA002,245497,2723063100,35803045,54000,19930709,,1,13,10,,0,0,1.80001E+12,1,,245497,SA006,,183509,B,243,520,P0,0,,,
"MultiLineString ((1099651.84765231003984809 1767150.29771960992366076, 1099655.46746322000399232 1767150.3318136699963361))",SA002,3923,2723063100,35803045,54000,19920905,,1,13,6,,0,0,1.80001E+12,1,,3923,SA006,,149950,B,470,520,P0,0,,,
"MultiLineString ((1099638.04659989988431334 1767106.41623422992415726, 1099638.09851372009143233 1767102.80966735002584755, 1099638.13712685997597873 1767100.40781206008978188))",SA002,3927,2723063100,35803045,54000,20170208,,1,20,8,,0,0,2.01701E+12,1,20-17,3927,SA006,,68345,B,470,520,P0,0,,,
"MultiLineString ((1099646.56704012001864612 1767110.48632255010306835, 1099646.3371985200792551 1767125.97005699994042516))",SA002,245446,2723063100,35803045,54000,19950602,,1,13,18,,0,0,1.80001E+12,1,,245446,SA006,,8223,B,470,520,P0,0,,,
"MultiLineString ((1099681.6655216699000448 1767139.25789306010119617, 1099677.23077424010261893 1767139.22737488988786936))",SA002,143149,2723063100,35803045,54000,20070619,,1,25,5,,0,0,2.00706E+12,1,07월 25일,143149,SA006,,81717,B,470,520,P0,0,,,
"MultiLineString ((1099722.18139272998087108 1767097.17216538009233773, 1099722.15052896994166076 1767100.64011725992895663))",SA002,211461,2723063100,35803045,54000,19900719,,1,13,12,,0,0,1.80001E+12,1,,211461,SA006,,48037,B,470,520,P0,0,,,
"MultiLineString ((1099653.33716550003737211 1767165.86860223999246955, 1099653.30914179002866149 1767168.75467528006993234))",SA002,106563,2723063100,35803045,54000,19930714,,1,13,12,,0,0,1.80001E+12,1,,106563,SA006,,8227,B,470,520,P0,0,,,
"MultiLineString ((1099726.02056424994952977 1767070.47081375005654991, 1099726.01731182006187737 1767073.11125363991595805))",SA002,143163,2723063100,35803045,54000,19900623,,1,13,9,,0,0,1.80001E+12,1,,143163,SA006,,75118,B,470,520,P0,0,,,
"MultiLineString ((1099675.83685300010256469 1767166.08636201010085642, 1099675.81000754004344344 1767168.76950507005676627))",SA002,3917,2723063100,35803045,54000,19900617,,1,13,12,,0,0,1.80001E+12,1,,3917,SA006,,190030,B,470,520,P0,0,,,
"MultiLineString ((1099682.0960672099608928 1767079.94296285999007523, 1099662.34368967008776963 1767079.80208490998484194))",SA002,3925,2723063100,35803045,54000,19940629,,1,13,30,,0,0,1.80001E+12,1,,3925,SA006,,14762,B,470,520,P0,0,,,
"MultiLineString ((1099711.47170829004608095 1767097.07701279991306365, 1099711.44122258992865682 1767100.45998979988507926))",SA002,245451,2723063100,35803045,54000,19910916,,1,13,6,,0,0,1.80001E+12,1,,245451,SA006,,116748,B,470,520,P0,0,,,
"MultiLineString ((1099681.80751197994686663 1767118.38175035989843309, 1099677.94665680988691747 1767118.35490516992285848))",SA002,177346,2723063100,35803045,54000,19910809,,1,13,6,,0,0,1.80001E+12,1,,177346,SA006,,163940,B,470,520,P0,0,,,
"MultiLineString ((1099739.56963030993938446 1767108.83879756997339427, 1099736.06480853003449738 1767108.80298811011016369))",SA002,3929,2723063100,35803045,54000,19890715,,1,13,4,,0,0,1.80001E+12,1,13-89,3929,SA006,,94975,B,470,520,P0,0,,,
"MultiLineString ((1099682.07493332005105913 1767082.90513876010663807, 1099678.05708072008565068 1767082.87689452990889549))",SA002,106575,2723063100,35803045,54000,19910720,,1,13,9,,0,0,1.80001E+12,1,,106575,SA006,,94967,B,470,520,P0,0,,,
"MultiLineString ((1099729.16994978999719024 1767070.47480460000224411, 1099729.3831299499142915 1767073.29024075996130705))",SA002,143162,2723063100,35803045,54000,19940411,,1,13,6,,0,0,1.80001E+12,1,,143162,SA006,,130079,B,470,520,P0,0,,,
"MultiLineString ((1099653.22153039998374879 1767106.6343160099349916, 1099653.25237955991178751 1767104.61019183997996151))",SA002,211458,2723063100,35803045,54000,19960311,,1,20,3,,0,0,2.00602E+12,1,,211458,SA006,,136688,B,470,520,P0,0,,,
"MultiLineString ((1099681.98606813000515103 1767095.43451872002333403, 1099677.61131618008948863 1767095.4039396399166435))",SA002,3926,2723063100,35803045,54000,19920607,,1,13,6,,0,0,1.80001E+12,1,,3926,SA006,,68346,B,470,520,P0,0,,,
"MultiLineString ((1099681.58636415004730225 1767150.88960961997509003, 1099676.97461968008428812 1767150.85839538997970521))",SA002,245444,2723063100,35803045,54000,19920608,,1,13,6,,0,0,1.80001E+12,1,,245444,SA006,,68344,B,470,520,P0,0,,,
"MultiLineString ((1099686.06444553006440401 1767084.59659608011133969, 1099689.41101428004913032 1767084.5865731299854815))",SA002,211462,2723063100,35803045,54000,19910731,,1,20,4,,0,0,2.00603E+12,1,,211462,SA006,,55329,B,470,520,P0,0,,,
"MultiLineString ((1099686.25964143010787666 1767148.3902630100492388, 1099690.25105187995359302 1767148.37804030999541283))",SA002,106578,2723063100,35803045,54000,19880704,,1,13,12,,0,0,1.80001E+12,1,,106578,SA006,,136694,B,470,520,P0,0,,,
"MultiLineString ((1099658.68618214991874993 1767110.66588709992356598, 1099658.638144789962098 1767113.88461275002919137))",SA002,245445,2723063100,35803045,54000,19960311,,1,13,4,,0,0,1.80001E+12,1,,245445,SA006,,68338,B,470,520,P0,0,,,
"MultiLineString ((1099686.17742295004427433 1767121.43418890004977584, 1099690.11178513988852501 1767121.41292046010494232))",SA002,38021,2723063100,35803045,54000,20130930,,1,25,4,,0,0,2.01309E+12,1,25-13,38021,SA006,,48038,B,470,520,P0,0,,,
"MultiLineString ((1099750.87559930002316833 1767071.16759500000625849, 1099755.48229908989742398 1767071.36473324010148644))",SA002,72394,2723063000,35803045,54000,19960430,,1,25,6,,0,0,1.80001E+12,1,25-96,72394,SA006,,156536,B,480,520,P0,0,,,
"MultiLineString ((1099761.66680680005811155 1767098.42544279992580414, 1099761.6749940998852253 1767100.58219989994540811))",SA002,245395,2723063000,35803045,54000,19920205,,1,13,5,,0,0,1.80001E+12,1,13-92,245395,SA006,,123325,B,480,520,P0,0,19920205,SS002,
"MultiLineString ((1099758.95915240002796054 1767087.34215550008229911, 1099758.96995810000225902 1767089.78188439994119108))",SA002,143087,2723063000,35803045,54000,19931120,,1,13,8,,0,0,1.80001E+12,1,13-93,143087,SA006,,94981,B,480,520,P0,0,19931120,SS002,
